Home_Team,Away_Team,Result,Link,Season,Round,League
Arminia Bielefeld,Rot-Weiß,1-3,/match/arminia-bielefeld/rot-weib-oberhausen/2004,2004,1,2_liga
MSV Duisburg,VfB Lübeck,2-1,/match/msv-duisburg/lubeck/2004,2004,1,2_liga
Rot Weiss Ahlen,VfL Osnabrück,0-1,/match/rot-weiss-ahlen/vfl-osnabruck/2004,2004,1,2_liga
Wacker Burghausen,Alemannia Aachen,1-1,/match/wacker-burghausen/alemannia-aachen/2004,2004,1,2_liga
Mainz 05,Union Berlin,2-1,/match/mainz-amat/1-fc-union-berlin/2004,2004,1,2_liga
Energie Cottbus,Eintracht Trier,2-3,/match/energie-cottbus/eintracht-trier/2004,2004,1,2_liga
Erzgebirge Aue,Jahn Regensburg,0-1,/match/fc-erzgebirge-aue/ssv-jahn-regensburg/2004,2004,1,2_liga
Greuther Fürth,Unterhaching,2-4,/match/greuther-furth/unterhaching/2004,2004,1,2_liga
Karlsruher SC,Nürnberg,2-3,/match/karlsruher-sc/fc-nurnberg/2004,2004,1,2_liga
VfB Lübeck,Arminia Bielefeld,0-0,/match/lubeck/arminia-bielefeld/2004,2004,2,2_liga
Jahn Regensburg,Greuther Fürth,0-0,/match/ssv-jahn-regensburg/greuther-furth/2004,2004,2,2_liga
Eintracht Trier,Erzgebirge Aue,2-1,/match/eintracht-trier/fc-erzgebirge-aue/2004,2004,2,2_liga
Nürnberg,Wacker Burghausen,2-0,/match/fc-nurnberg/wacker-burghausen/2004,2004,2,2_liga
VfL Osnabrück,Karlsruher SC,1-2,/match/vfl-osnabruck/karlsruher-sc/2004,2004,2,2_liga
Rot-Weiß,Rot Weiss Ahlen,1-3,/match/rot-weib-oberhausen/rot-weiss-ahlen/2004,2004,2,2_liga
Unterhaching,MSV Duisburg,1-0,/match/unterhaching/msv-duisburg/2004,2004,2,2_liga
Union Berlin,Energie Cottbus,0-1,/match/1-fc-union-berlin/energie-cottbus/2004,2004,2,2_liga
Alemannia Aachen,Mainz 05,2-2,/match/alemannia-aachen/mainz-amat/2004,2004,2,2_liga
Erzgebirge Aue,Union Berlin,2-1,/match/fc-erzgebirge-aue/1-fc-union-berlin/2004,2004,3,2_liga
VfB Lübeck,Unterhaching,0-2,/match/lubeck/unterhaching/2004,2004,3,2_liga
Karlsruher SC,Rot-Weiß,1-2,/match/karlsruher-sc/rot-weib-oberhausen/2004,2004,3,2_liga
Energie Cottbus,Alemannia Aachen,3-1,/match/energie-cottbus/alemannia-aachen/2004,2004,3,2_liga
Greuther Fürth,Eintracht Trier,4-2,/match/greuther-furth/eintracht-trier/2004,2004,3,2_liga
Arminia Bielefeld,Rot Weiss Ahlen,3-0,/match/arminia-bielefeld/rot-weiss-ahlen/2004,2004,3,2_liga
MSV Duisburg,Jahn Regensburg,2-2,/match/msv-duisburg/ssv-jahn-regensburg/2004,2004,3,2_liga
Wacker Burghausen,VfL Osnabrück,4-1,/match/wacker-burghausen/vfl-osnabruck/2004,2004,3,2_liga
Mainz 05,Nürnberg,2-1,/match/mainz-amat/fc-nurnberg/2004,2004,3,2_liga
Jahn Regensburg,VfB Lübeck,0-4,/match/ssv-jahn-regensburg/lubeck/2004,2004,4,2_liga
Eintracht Trier,MSV Duisburg,1-1,/match/eintracht-trier/msv-duisburg/2004,2004,4,2_liga
Rot Weiss Ahlen,Karlsruher SC,1-2,/match/rot-weiss-ahlen/karlsruher-sc/2004,2004,4,2_liga
Union Berlin,Greuther Fürth,3-0,/match/1-fc-union-berlin/greuther-furth/2004,2004,4,2_liga
Alemannia Aachen,Erzgebirge Aue,1-0,/match/alemannia-aachen/fc-erzgebirge-aue/2004,2004,4,2_liga
VfL Osnabrück,Mainz 05,2-2,/match/vfl-osnabruck/mainz-amat/2004,2004,4,2_liga
Rot-Weiß,Wacker Burghausen,1-2,/match/rot-weib-oberhausen/wacker-burghausen/2004,2004,4,2_liga
Unterhaching,Arminia Bielefeld,1-0,/match/unterhaching/arminia-bielefeld/2004,2004,4,2_liga
Nürnberg,Energie Cottbus,2-2,/match/fc-nurnberg/energie-cottbus/2004,2004,4,2_liga
Wacker Burghausen,Rot Weiss Ahlen,0-1,/match/wacker-burghausen/rot-weiss-ahlen/2004,2004,5,2_liga
Mainz 05,Rot-Weiß,2-0,/match/mainz-amat/rot-weib-oberhausen/2004,2004,5,2_liga
MSV Duisburg,Union Berlin,1-0,/match/msv-duisburg/1-fc-union-berlin/2004,2004,5,2_liga
VfB Lübeck,Eintracht Trier,2-2,/match/lubeck/eintracht-trier/2004,2004,5,2_liga
Unterhaching,Jahn Regensburg,2-2,/match/unterhaching/ssv-jahn-regensburg/2004,2004,5,2_liga
Energie Cottbus,VfL Osnabrück,3-0,/match/energie-cottbus/vfl-osnabruck/2004,2004,5,2_liga
Erzgebirge Aue,Nürnberg,3-3,/match/fc-erzgebirge-aue/fc-nurnberg/2004,2004,5,2_liga
Greuther Fürth,Alemannia Aachen,7-1,/match/greuther-furth/alemannia-aachen/2004,2004,5,2_liga
Arminia Bielefeld,Karlsruher SC,3-1,/match/arminia-bielefeld/karlsruher-sc/2004,2004,5,2_liga
Jahn Regensburg,Arminia Bielefeld,1-2,/match/ssv-jahn-regensburg/arminia-bielefeld/2004,2004,6,2_liga
Union Berlin,VfB Lübeck,1-2,/match/1-fc-union-berlin/lubeck/2004,2004,6,2_liga
Alemannia Aachen,MSV Duisburg,2-1,/match/alemannia-aachen/msv-duisburg/2004,2004,6,2_liga
Rot-Weiß,Energie Cottbus,0-0,/match/rot-weib-oberhausen/energie-cottbus/2004,2004,6,2_liga
Rot Weiss Ahlen,Mainz 05,1-3,/match/rot-weiss-ahlen/mainz-amat/2004,2004,6,2_liga
Karlsruher SC,Wacker Burghausen,0-0,/match/karlsruher-sc/wacker-burghausen/2004,2004,6,2_liga
Eintracht Trier,Unterhaching,2-1,/match/eintracht-trier/unterhaching/2004,2004,6,2_liga
VfL Osnabrück,Erzgebirge Aue,0-1,/match/vfl-osnabruck/fc-erzgebirge-aue/2004,2004,6,2_liga
Nürnberg,Greuther Fürth,1-1,/match/fc-nurnberg/greuther-furth/2004,2004,6,2_liga
VfB Lübeck,Alemannia Aachen,3-5,/match/lubeck/alemannia-aachen/2004,2004,7,2_liga
Unterhaching,Union Berlin,1-1,/match/unterhaching/1-fc-union-berlin/2004,2004,7,2_liga
Energie Cottbus,Rot Weiss Ahlen,3-2,/match/energie-cottbus/rot-weiss-ahlen/2004,2004,7,2_liga
Arminia Bielefeld,Wacker Burghausen,3-1,/match/arminia-bielefeld/wacker-burghausen/2004,2004,7,2_liga
MSV Duisburg,Nürnberg,2-1,/match/msv-duisburg/fc-nurnberg/2004,2004,7,2_liga
