Home_Team,Away_Team,Result,Link,Season,Round,League
VfL Bochum,FC St. Pauli,0-1,/match/bochum/st-pauli/2018,2018,1,2_liga
Ingolstadt 04,Union Berlin,0-1,/match/fc-ingolstadt-04/1-fc-union-berlin/2018,2018,1,2_liga
Darmstadt 98,Greuther Fürth,1-0,/match/darmstadt-98/greuther-furth/2018,2018,1,2_liga
Arminia Bielefeld,Jahn Regensburg,2-1,/match/arminia-bielefeld/ssv-jahn-regensburg/2018,2018,1,2_liga
Nürnberg,Kaiserslautern,3-0,/match/fc-nurnberg/kaiserslautern/2018,2018,1,2_liga
Dynamo Dresden,MSV Duisburg,1-0,/match/sg-dynamo-dresden/msv-duisburg/2018,2018,1,2_liga
Holstein Kiel,Sandhausen,2-2,/match/holstein-kiel/sv-sandhausen/2018,2018,1,2_liga
Fortuna,Braunschweig,2-2,/match/fortuna-dusseldorf/eintracht-brau-hellip/2018,2018,1,2_liga
Heidenheim,Erzgebirge Aue,2-1,/match/heidenheim/fc-erzgebirge-aue/2018,2018,1,2_liga
Union Berlin,Holstein Kiel,4-3,/match/1-fc-union-berlin/holstein-kiel/2018,2018,2,2_liga
Sandhausen,Ingolstadt 04,1-0,/match/sv-sandhausen/fc-ingolstadt-04/2018,2018,2,2_liga
Kaiserslautern,Darmstadt 98,1-1,/match/kaiserslautern/darmstadt-98/2018,2018,2,2_liga
MSV Duisburg,VfL Bochum,1-1,/match/msv-duisburg/bochum/2018,2018,2,2_liga
Braunschweig,Heidenheim,2-0,/match/eintracht-brau-hellip/heidenheim/2018,2018,2,2_liga
Jahn Regensburg,Nürnberg,0-1,/match/ssv-jahn-regensburg/fc-nurnberg/2018,2018,2,2_liga
Greuther Fürth,Arminia Bielefeld,1-2,/match/greuther-furth/arminia-bielefeld/2018,2018,2,2_liga
Erzgebirge Aue,Fortuna,0-2,/match/fc-erzgebirge-aue/fortuna-dusseldorf/2018,2018,2,2_liga
FC St. Pauli,Dynamo Dresden,2-2,/match/st-pauli/sg-dynamo-dresden/2018,2018,2,2_liga
Darmstadt 98,FC St. Pauli,3-0,/match/darmstadt-98/st-pauli/2018,2018,3,2_liga
Braunschweig,Erzgebirge Aue,1-1,/match/eintracht-brau-hellip/fc-erzgebirge-aue/2018,2018,3,2_liga
Dynamo Dresden,Sandhausen,0-4,/match/sg-dynamo-dresden/sv-sandhausen/2018,2018,3,2_liga
Heidenheim,MSV Duisburg,1-2,/match/heidenheim/msv-duisburg/2018,2018,3,2_liga
Fortuna,Kaiserslautern,2-0,/match/fortuna-dusseldorf/kaiserslautern/2018,2018,3,2_liga
Ingolstadt 04,Jahn Regensburg,2-4,/match/fc-ingolstadt-04/ssv-jahn-regensburg/2018,2018,3,2_liga
Nürnberg,Union Berlin,2-2,/match/fc-nurnberg/1-fc-union-berlin/2018,2018,3,2_liga
Holstein Kiel,Greuther Fürth,3-1,/match/holstein-kiel/greuther-furth/2018,2018,3,2_liga
Arminia Bielefeld,VfL Bochum,2-0,/match/arminia-bielefeld/bochum/2018,2018,3,2_liga
Greuther Fürth,Ingolstadt 04,0-1,/match/greuther-furth/fc-ingolstadt-04/2018,2018,4,2_liga
MSV Duisburg,Darmstadt 98,1-2,/match/msv-duisburg/darmstadt-98/2018,2018,4,2_liga
FC St. Pauli,Heidenheim,1-0,/match/st-pauli/heidenheim/2018,2018,4,2_liga
Erzgebirge Aue,Nürnberg,3-1,/match/fc-erzgebirge-aue/fc-nurnberg/2018,2018,4,2_liga
Jahn Regensburg,Holstein Kiel,1-2,/match/ssv-jahn-regensburg/holstein-kiel/2018,2018,4,2_liga
Union Berlin,Arminia Bielefeld,1-1,/match/1-fc-union-berlin/arminia-bielefeld/2018,2018,4,2_liga
VfL Bochum,Dynamo Dresden,3-2,/match/bochum/sg-dynamo-dresden/2018,2018,4,2_liga
Sandhausen,Fortuna,1-2,/match/sv-sandhausen/fortuna-dusseldorf/2018,2018,4,2_liga
Kaiserslautern,Braunschweig,1-1,/match/kaiserslautern/eintracht-brau-hellip/2018,2018,4,2_liga
