Home_Team,Away_Team,Result,Link,Season,Round,League
Chemnitzer,Mönchengladbach,2-0,/match/chemnitzer/borussia-monchengla/2000,2000,1,2_liga
Mainz 05,Kickers Offenbach,1-1,/match/mainz-amat/kickers-offenbach/2000,2000,1,2_liga
Energie Cottbus,Fortuna Köln,2-0,/match/energie-cottbus/fortuna-koln/2000,2000,1,2_liga
FC St. Pauli,Greuther Fürth,0-0,/match/st-pauli/greuther-furth/2000,2000,1,2_liga
Köln,Rot-Weiß,1-0,/match/1-fc-koln/rot-weib-oberhausen/2000,2000,1,2_liga
Hannover 96,Tennis Borussia,2-3,/match/hannover-96/tennis-borussia/2000,2000,1,2_liga
Alemannia Aachen,Stuttgarter,4-1,/match/alemannia-aachen/stuttgarter-kickers/2000,2000,1,2_liga
Nürnberg,Waldhof Mannheim,3-0,/match/fc-nurnberg/waldhof-mannheim/2000,2000,1,2_liga
Karlsruher SC,VfL Bochum,1-3,/match/karlsruher-sc/bochum/2000,2000,1,2_liga
VfL Bochum,Alemannia Aachen,5-0,/match/bochum/alemannia-aachen/2000,2000,2,2_liga
Waldhof Mannheim,Chemnitzer,4-0,/match/waldhof-mannheim/chemnitzer/2000,2000,2,2_liga
Greuther Fürth,Köln,0-0,/match/greuther-furth/1-fc-koln/2000,2000,2,2_liga
Tennis Borussia,Karlsruher SC,2-2,/match/tennis-borussia/karlsruher-sc/2000,2000,2,2_liga
Rot-Weiß,Energie Cottbus,0-4,/match/rot-weib-oberhausen/energie-cottbus/2000,2000,2,2_liga
Fortuna Köln,Mainz 05,2-1,/match/fortuna-koln/mainz-amat/2000,2000,2,2_liga
Stuttgarter,FC St. Pauli,2-1,/match/stuttgarter-kickers/st-pauli/2000,2000,2,2_liga
Mönchengladbach,Hannover 96,2-3,/match/borussia-monchengla/hannover-96/2000,2000,2,2_liga
Kickers Offenbach,Nürnberg,1-3,/match/kickers-offenbach/fc-nurnberg/2000,2000,2,2_liga
Chemnitzer,Kickers Offenbach,3-0,/match/chemnitzer/kickers-offenbach/2000,2000,3,2_liga
Hannover 96,Waldhof Mannheim,2-2,/match/hannover-96/waldhof-mannheim/2000,2000,3,2_liga
Köln,Stuttgarter,4-1,/match/1-fc-koln/stuttgarter-kickers/2000,2000,3,2_liga
Alemannia Aachen,Tennis Borussia,2-2,/match/alemannia-aachen/tennis-borussia/2000,2000,3,2_liga
Nürnberg,Fortuna Köln,2-1,/match/fc-nurnberg/fortuna-koln/2000,2000,3,2_liga
Energie Cottbus,Mainz 05,3-0,/match/energie-cottbus/mainz-amat/2000,2000,3,2_liga
Rot-Weiß,Greuther Fürth,3-4,/match/rot-weib-oberhausen/greuther-furth/2000,2000,3,2_liga
FC St. Pauli,VfL Bochum,0-0,/match/st-pauli/bochum/2000,2000,3,2_liga
Karlsruher SC,Mönchengladbach,3-0,/match/karlsruher-sc/borussia-monchengla/2000,2000,3,2_liga
Waldhof Mannheim,Karlsruher SC,1-1,/match/waldhof-mannheim/karlsruher-sc/2000,2000,4,2_liga
Kickers Offenbach,Hannover 96,0-2,/match/kickers-offenbach/hannover-96/2000,2000,4,2_liga
Tennis Borussia,FC St. Pauli,2-0,/match/tennis-borussia/st-pauli/2000,2000,4,2_liga
Mönchengladbach,Alemannia Aachen,1-2,/match/borussia-monchengla/alemannia-aachen/2000,2000,4,2_liga
Mainz 05,Nürnberg,1-1,/match/mainz-amat/fc-nurnberg/2000,2000,4,2_liga
Stuttgarter,Rot-Weiß,2-2,/match/stuttgarter-kickers/rot-weib-oberhausen/2000,2000,4,2_liga
Greuther Fürth,Energie Cottbus,1-0,/match/greuther-furth/energie-cottbus/2000,2000,4,2_liga
Fortuna Köln,Chemnitzer,1-0,/match/fortuna-koln/chemnitzer/2000,2000,4,2_liga
VfL Bochum,Köln,2-3,/match/bochum/1-fc-koln/2000,2000,4,2_liga
FC St. Pauli,Mönchengladbach,0-2,/match/st-pauli/borussia-monchengla/2000,2000,5,2_liga
Rot-Weiß,VfL Bochum,3-0,/match/rot-weib-oberhausen/bochum/2000,2000,5,2_liga
Karlsruher SC,Kickers Offenbach,1-1,/match/karlsruher-sc/kickers-offenbach/2000,2000,5,2_liga
Chemnitzer,Mainz 05,1-1,/match/chemnitzer/mainz-amat/2000,2000,5,2_liga
Alemannia Aachen,Waldhof Mannheim,2-1,/match/alemannia-aachen/waldhof-mannheim/2000,2000,5,2_liga
Energie Cottbus,Nürnberg,2-0,/match/energie-cottbus/fc-nurnberg/2000,2000,5,2_liga
Hannover 96,Fortuna Köln,3-1,/match/hannover-96/fortuna-koln/2000,2000,5,2_liga
Greuther Fürth,Stuttgarter,0-0,/match/greuther-furth/stuttgarter-kickers/2000,2000,5,2_liga
Köln,Tennis Borussia,1-1,/match/1-fc-koln/tennis-borussia/2000,2000,5,2_liga
Nürnberg,Chemnitzer,1-0,/match/fc-nurnberg/chemnitzer/2000,2000,6,2_liga
VfL Bochum,Greuther Fürth,1-2,/match/bochum/greuther-furth/2000,2000,6,2_liga
Mainz 05,Hannover 96,1-0,/match/mainz-amat/hannover-96/2000,2000,6,2_liga
Fortuna Köln,Karlsruher SC,2-3,/match/fortuna-koln/karlsruher-sc/2000,2000,6,2_liga
Tennis Borussia,Rot-Weiß,1-0,/match/tennis-borussia/rot-weib-oberhausen/2000,2000,6,2_liga
Stuttgarter,Energie Cottbus,1-0,/match/stuttgarter-kickers/energie-cottbus/2000,2000,6,2_liga
Kickers Offenbach,Alemannia Aachen,1-2,/match/kickers-offenbach/alemannia-aachen/2000,2000,6,2_liga
Waldhof Mannheim,FC St. Pauli,1-3,/match/waldhof-mannheim/st-pauli/2000,2000,6,2_liga
Mönchengladbach,Köln,3-1,/match/borussia-monchengla/1-fc-koln/2000,2000,6,2_liga
Alemannia Aachen,Fortuna Köln,1-1,/match/alemannia-aachen/fortuna-koln/2000,2000,7,2_liga
Köln,Waldhof Mannheim,3-0,/match/1-fc-koln/waldhof-mannheim/2000,2000,7,2_liga
FC St. Pauli,Kickers Offenbach,1-1,/match/st-pauli/kickers-offenbach/2000,2000,7,2_liga
Karlsruher SC,Mainz 05,1-2,/match/karlsruher-sc/mainz-amat/2000,2000,7,2_liga
Stuttgarter,VfL Bochum,0-0,/match/stuttgarter-kickers/bochum/2000,2000,7,2_liga
Energie Cottbus,Chemnitzer,2-4,/match/energie-cottbus/chemnitzer/2000,2000,7,2_liga
