Home_Team,Away_Team,Result,Link,Season,Round,League
Energie Cottbus,Dynamo Dresden,2-1,/match/energie-cottbus/sg-dynamo-dresden/2012,2012,1,2_liga
FSV Frankfurt,Union Berlin,1-1,/match/fsv-frankfurt/1-fc-union-berlin/2012,2012,1,2_liga
Greuther Fürth,Eintracht,2-3,/match/greuther-furth/eintracht-frankfurt/2012,2012,1,2_liga
FC St. Pauli,Ingolstadt 04,2-0,/match/st-pauli/fc-ingolstadt-04/2012,2012,1,2_liga
Erzgebirge Aue,Alemannia Aachen,1-0,/match/fc-erzgebirge-aue/alemannia-aachen/2012,2012,1,2_liga
Karlsruher SC,MSV Duisburg,3-2,/match/karlsruher-sc/msv-duisburg/2012,2012,1,2_liga
Braunschweig,1860 München,3-1,/match/eintracht-brau-hellip/1860-munchen/2012,2012,1,2_liga
Hansa Rostock,Paderborn,1-2,/match/hansa-rostock/paderborn/2012,2012,1,2_liga
Fortuna,VfL Bochum,2-0,/match/fortuna-dusseldorf/bochum/2012,2012,1,2_liga
VfL Bochum,FSV Frankfurt,1-0,/match/bochum/fsv-frankfurt/2012,2012,2,2_liga
Ingolstadt 04,Erzgebirge Aue,0-0,/match/fc-ingolstadt-04/fc-erzgebirge-aue/2012,2012,2,2_liga
MSV Duisburg,Energie Cottbus,1-2,/match/msv-duisburg/energie-cottbus/2012,2012,2,2_liga
1860 München,Karlsruher SC,2-1,/match/1860-munchen/karlsruher-sc/2012,2012,2,2_liga
Union Berlin,Greuther Fürth,0-4,/match/1-fc-union-berlin/greuther-furth/2012,2012,2,2_liga
Alemannia Aachen,Braunschweig,0-2,/match/alemannia-aachen/eintracht-brau-hellip/2012,2012,2,2_liga
Paderborn,Fortuna,1-1,/match/paderborn/fortuna-dusseldorf/2012,2012,2,2_liga
Dynamo Dresden,Hansa Rostock,1-1,/match/sg-dynamo-dresden/hansa-rostock/2012,2012,2,2_liga
Eintracht,FC St. Pauli,1-1,/match/eintracht-frankfurt/st-pauli/2012,2012,2,2_liga
FC St. Pauli,Alemannia Aachen,3-1,/match/st-pauli/alemannia-aachen/2012,2012,3,2_liga
Fortuna,Ingolstadt 04,4-1,/match/fortuna-dusseldorf/fc-ingolstadt-04/2012,2012,3,2_liga
Union Berlin,Paderborn,3-0,/match/1-fc-union-berlin/paderborn/2012,2012,3,2_liga
Greuther Fürth,Dynamo Dresden,1-0,/match/greuther-furth/sg-dynamo-dresden/2012,2012,3,2_liga
Energie Cottbus,1860 München,0-5,/match/energie-cottbus/1860-munchen/2012,2012,3,2_liga
