Home_Team,Away_Team,Result,Link,Season,Round,League
Fortuna,Braunschweig,2-2,/match/fortuna-dusseldorf/eintracht-brau-hellip/2015,2015,1,2_liga
RB Leipzig,VfR Aalen,0-0,/match/rb-leipzig/vfr-aalen/2015,2015,1,2_liga
FC St. Pauli,Ingolstadt 04,1-1,/match/st-pauli/fc-ingolstadt-04/2015,2015,1,2_liga
VfL Bochum,Greuther Fürth,1-1,/match/bochum/greuther-furth/2015,2015,1,2_liga
Heidenheim,FSV Frankfurt,2-1,/match/heidenheim/fsv-frankfurt/2015,2015,1,2_liga
Darmstadt 98,Sandhausen,1-0,/match/darmstadt-98/sv-sandhausen/2015,2015,1,2_liga
Nürnberg,Erzgebirge Aue,1-0,/match/fc-nurnberg/fc-erzgebirge-aue/2015,2015,1,2_liga
Karlsruher SC,Union Berlin,0-0,/match/karlsruher-sc/1-fc-union-berlin/2015,2015,1,2_liga
Kaiserslautern,1860 München,3-2,/match/kaiserslautern/1860-munchen/2015,2015,1,2_liga
VfR Aalen,FC St. Pauli,2-0,/match/vfr-aalen/st-pauli/2015,2015,2,2_liga
FSV Frankfurt,Karlsruher SC,2-3,/match/fsv-frankfurt/karlsruher-sc/2015,2015,2,2_liga
Union Berlin,Fortuna,1-1,/match/1-fc-union-berlin/fortuna-dusseldorf/2015,2015,2,2_liga
Braunschweig,Heidenheim,3-0,/match/eintracht-brau-hellip/heidenheim/2015,2015,2,2_liga
Erzgebirge Aue,VfL Bochum,1-5,/match/fc-erzgebirge-aue/bochum/2015,2015,2,2_liga
Ingolstadt 04,Darmstadt 98,2-2,/match/fc-ingolstadt-04/darmstadt-98/2015,2015,2,2_liga
1860 München,RB Leipzig,0-3,/match/1860-munchen/rb-leipzig/2015,2015,2,2_liga
Sandhausen,Kaiserslautern,1-1,/match/sv-sandhausen/kaiserslautern/2015,2015,2,2_liga
Greuther Fürth,Nürnberg,5-1,/match/greuther-furth/fc-nurnberg/2015,2015,2,2_liga
Heidenheim,1860 München,2-2,/match/heidenheim/1860-munchen/2015,2015,3,2_liga
FC St. Pauli,Sandhausen,2-1,/match/st-pauli/sv-sandhausen/2015,2015,3,2_liga
RB Leipzig,Erzgebirge Aue,1-0,/match/rb-leipzig/fc-erzgebirge-aue/2015,2015,3,2_liga
Fortuna,Karlsruher SC,0-2,/match/fortuna-dusseldorf/karlsruher-sc/2015,2015,3,2_liga
Nürnberg,FSV Frankfurt,0-1,/match/fc-nurnberg/fsv-frankfurt/2015,2015,3,2_liga
Ingolstadt 04,Greuther Fürth,2-0,/match/fc-ingolstadt-04/greuther-furth/2015,2015,3,2_liga
Darmstadt 98,VfR Aalen,2-0,/match/darmstadt-98/vfr-aalen/2015,2015,3,2_liga
Kaiserslautern,Braunschweig,2-1,/match/kaiserslautern/eintracht-brau-hellip/2015,2015,3,2_liga
VfL Bochum,Union Berlin,1-1,/match/bochum/1-fc-union-berlin/2015,2015,3,2_liga
FSV Frankfurt,RB Leipzig,0-0,/match/fsv-frankfurt/rb-leipzig/2015,2015,4,2_liga
VfR Aalen,Kaiserslautern,2-2,/match/vfr-aalen/kaiserslautern/2015,2015,4,2_liga
Union Berlin,Nürnberg,0-4,/match/1-fc-union-berlin/fc-nurnberg/2015,2015,4,2_liga
Erzgebirge Aue,Fortuna,0-3,/match/fc-erzgebirge-aue/fortuna-dusseldorf/2015,2015,4,2_liga
Karlsruher SC,Heidenheim,1-1,/match/karlsruher-sc/heidenheim/2015,2015,4,2_liga
1860 München,Darmstadt 98,1-1,/match/1860-munchen/darmstadt-98/2015,2015,4,2_liga
Sandhausen,Ingolstadt 04,0-3,/match/sv-sandhausen/fc-ingolstadt-04/2015,2015,4,2_liga
Braunschweig,VfL Bochum,1-2,/match/eintracht-brau-hellip/bochum/2015,2015,4,2_liga
Greuther Fürth,FC St. Pauli,3-0,/match/greuther-furth/st-pauli/2015,2015,4,2_liga
VfL Bochum,Karlsruher SC,1-1,/match/bochum/karlsruher-sc/2015,2015,5,2_liga
Ingolstadt 04,VfR Aalen,4-1,/match/fc-ingolstadt-04/vfr-aalen/2015,2015,5,2_liga
Kaiserslautern,FSV Frankfurt,1-0,/match/kaiserslautern/fsv-frankfurt/2015,2015,5,2_liga
RB Leipzig,Braunschweig,3-1,/match/rb-leipzig/eintracht-brau-hellip/2015,2015,5,2_liga
Darmstadt 98,Erzgebirge Aue,2-0,/match/darmstadt-98/fc-erzgebirge-aue/2015,2015,5,2_liga
Sandhausen,Greuther Fürth,1-0,/match/sv-sandhausen/greuther-furth/2015,2015,5,2_liga
FC St. Pauli,1860 München,1-2,/match/st-pauli/1860-munchen/2015,2015,5,2_liga
Heidenheim,Union Berlin,3-1,/match/heidenheim/1-fc-union-berlin/2015,2015,5,2_liga
Nürnberg,Fortuna,0-2,/match/fc-nurnberg/fortuna-dusseldorf/2015,2015,5,2_liga
Erzgebirge Aue,FC St. Pauli,3-0,/match/fc-erzgebirge-aue/st-pauli/2015,2015,6,2_liga
VfR Aalen,Sandhausen,0-1,/match/vfr-aalen/sv-sandhausen/2015,2015,6,2_liga
Braunschweig,Darmstadt 98,2-0,/match/eintracht-brau-hellip/darmstadt-98/2015,2015,6,2_liga
1860 München,Ingolstadt 04,1-1,/match/1860-munchen/fc-ingolstadt-04/2015,2015,6,2_liga
FSV Frankfurt,VfL Bochum,1-5,/match/fsv-frankfurt/bochum/2015,2015,6,2_liga
