Home_Team,Away_Team,Result,Link,Season,Round,League
Hannover 96,Karlsruher SC,1-0,/match/hannover-96/karlsruher-sc/1999,1999,1,2_liga
Fortuna Köln,Fortuna,2-1,/match/fortuna-koln/fortuna-dusseldorf/1999,1999,1,2_liga
Energie Cottbus,Stuttgarter,2-0,/match/energie-cottbus/stuttgarter-kickers/1999,1999,1,2_liga
FC St. Pauli,Tennis Borussia,1-0,/match/st-pauli/tennis-borussia/1999,1999,1,2_liga
Gutersloh,Köln,0-1,/match/gutersloh/1-fc-koln/1999,1999,1,2_liga
Rot-Weiß,KFC Uerdingen 05,0-0,/match/rot-weib-oberhausen/kfc-uerdingen-05/1999,1999,1,2_liga
Mainz 05,Greuther Fürth,3-0,/match/mainz-amat/greuther-furth/1999,1999,1,2_liga
Ulm,Wattenscheid 09,2-0,/match/ulm/wattenscheid-09/1999,1999,1,2_liga
Unterhaching,Arminia Bielefeld,0-2,/match/unterhaching/arminia-bielefeld/1999,1999,1,2_liga
KFC Uerdingen 05,Fortuna Köln,1-2,/match/kfc-uerdingen-05/fortuna-koln/1999,1999,2,2_liga
Stuttgarter,Rot-Weiß,2-0,/match/stuttgarter-kickers/rot-weib-oberhausen/1999,1999,2,2_liga
Köln,Unterhaching,0-1,/match/1-fc-koln/unterhaching/1999,1999,2,2_liga
Fortuna,Gutersloh,3-1,/match/fortuna-dusseldorf/gutersloh/1999,1999,2,2_liga
Wattenscheid 09,Mainz 05,1-1,/match/wattenscheid-09/mainz-amat/1999,1999,2,2_liga
Greuther Fürth,FC St. Pauli,1-0,/match/greuther-furth/st-pauli/1999,1999,2,2_liga
Tennis Borussia,Energie Cottbus,1-0,/match/tennis-borussia/energie-cottbus/1999,1999,2,2_liga
Karlsruher SC,Ulm,1-2,/match/karlsruher-sc/ulm/1999,1999,2,2_liga
Arminia Bielefeld,Hannover 96,0-1,/match/arminia-bielefeld/hannover-96/1999,1999,2,2_liga
Fortuna Köln,Stuttgarter,2-1,/match/fortuna-koln/stuttgarter-kickers/1999,1999,3,2_liga
Rot-Weiß,Tennis Borussia,0-2,/match/rot-weib-oberhausen/tennis-borussia/1999,1999,3,2_liga
Gutersloh,Unterhaching,1-1,/match/gutersloh/unterhaching/1999,1999,3,2_liga
Fortuna,KFC Uerdingen 05,2-2,/match/fortuna-dusseldorf/kfc-uerdingen-05/1999,1999,3,2_liga
Energie Cottbus,Greuther Fürth,1-1,/match/energie-cottbus/greuther-furth/1999,1999,3,2_liga
FC St. Pauli,Wattenscheid 09,1-0,/match/st-pauli/wattenscheid-09/1999,1999,3,2_liga
Mainz 05,Karlsruher SC,4-1,/match/mainz-amat/karlsruher-sc/1999,1999,3,2_liga
Ulm,Arminia Bielefeld,6-2,/match/ulm/arminia-bielefeld/1999,1999,3,2_liga
Hannover 96,Köln,6-1,/match/hannover-96/1-fc-koln/1999,1999,3,2_liga
Tennis Borussia,Fortuna Köln,3-2,/match/tennis-borussia/fortuna-koln/1999,1999,4,2_liga
Wattenscheid 09,Energie Cottbus,1-1,/match/wattenscheid-09/energie-cottbus/1999,1999,4,2_liga
KFC Uerdingen 05,Gutersloh,2-0,/match/kfc-uerdingen-05/gutersloh/1999,1999,4,2_liga
Stuttgarter,Fortuna,1-0,/match/stuttgarter-kickers/fortuna-dusseldorf/1999,1999,4,2_liga
Köln,Ulm,1-1,/match/1-fc-koln/ulm/1999,1999,4,2_liga
Greuther Fürth,Rot-Weiß,1-1,/match/greuther-furth/rot-weib-oberhausen/1999,1999,4,2_liga
Unterhaching,Hannover 96,3-1,/match/unterhaching/hannover-96/1999,1999,4,2_liga
Arminia Bielefeld,Mainz 05,1-0,/match/arminia-bielefeld/mainz-amat/1999,1999,4,2_liga
Karlsruher SC,FC St. Pauli,3-0,/match/karlsruher-sc/st-pauli/1999,1999,4,2_liga
KFC Uerdingen 05,Stuttgarter,0-1,/match/kfc-uerdingen-05/stuttgarter-kickers/1999,1999,5,2_liga
Mainz 05,Köln,2-1,/match/mainz-amat/1-fc-koln/1999,1999,5,2_liga
Ulm,Unterhaching,3-1,/match/ulm/unterhaching/1999,1999,5,2_liga
Gutersloh,Hannover 96,2-1,/match/gutersloh/hannover-96/1999,1999,5,2_liga
Fortuna Köln,Greuther Fürth,1-4,/match/fortuna-koln/greuther-furth/1999,1999,5,2_liga
Rot-Weiß,Wattenscheid 09,1-0,/match/rot-weib-oberhausen/wattenscheid-09/1999,1999,5,2_liga
Energie Cottbus,Karlsruher SC,4-0,/match/energie-cottbus/karlsruher-sc/1999,1999,5,2_liga
FC St. Pauli,Arminia Bielefeld,1-2,/match/st-pauli/arminia-bielefeld/1999,1999,5,2_liga
Fortuna,Tennis Borussia,2-2,/match/fortuna-dusseldorf/tennis-borussia/1999,1999,5,2_liga
Wattenscheid 09,Fortuna Köln,0-0,/match/wattenscheid-09/fortuna-koln/1999,1999,6,2_liga
Karlsruher SC,Rot-Weiß,3-1,/match/karlsruher-sc/rot-weib-oberhausen/1999,1999,6,2_liga
Arminia Bielefeld,Energie Cottbus,2-0,/match/arminia-bielefeld/energie-cottbus/1999,1999,6,2_liga
Stuttgarter,Gutersloh,2-1,/match/stuttgarter-kickers/gutersloh/1999,1999,6,2_liga
Greuther Fürth,Fortuna,1-0,/match/greuther-furth/fortuna-dusseldorf/1999,1999,6,2_liga
Tennis Borussia,KFC Uerdingen 05,3-1,/match/tennis-borussia/kfc-uerdingen-05/1999,1999,6,2_liga
Hannover 96,Ulm,1-1,/match/hannover-96/ulm/1999,1999,6,2_liga
Unterhaching,Mainz 05,1-0,/match/unterhaching/mainz-amat/1999,1999,6,2_liga
Köln,FC St. Pauli,1-4,/match/1-fc-koln/st-pauli/1999,1999,6,2_liga
Stuttgarter,Tennis Borussia,1-0,/match/stuttgarter-kickers/tennis-borussia/1999,1999,7,2_liga
