Home_Team,Away_Team,Result,Link,Season,Round,League
Ingolstadt 04,Energie Cottbus,2-2,/match/fc-ingolstadt-04/energie-cottbus/2013,2013,1,2_liga
Erzgebirge Aue,FC St. Pauli,0-0,/match/fc-erzgebirge-aue/st-pauli/2013,2013,1,2_liga
Hertha BSC,Paderborn,2-2,/match/hertha-bsc/paderborn/2013,2013,1,2_liga
1860 München,Jahn Regensburg,1-0,/match/1860-munchen/ssv-jahn-regensburg/2013,2013,1,2_liga
VfL Bochum,Dynamo Dresden,2-1,/match/bochum/sg-dynamo-dresden/2013,2013,1,2_liga
MSV Duisburg,VfR Aalen,1-4,/match/msv-duisburg/vfr-aalen/2013,2013,1,2_liga
Sandhausen,FSV Frankfurt,1-1,/match/sv-sandhausen/fsv-frankfurt/2013,2013,1,2_liga
Braunschweig,Köln,1-0,/match/eintracht-brau-hellip/1-fc-koln/2013,2013,1,2_liga
Kaiserslautern,Union Berlin,3-3,/match/kaiserslautern/1-fc-union-berlin/2013,2013,1,2_liga
Köln,Sandhausen,1-1,/match/1-fc-koln/sv-sandhausen/2013,2013,2,2_liga
VfR Aalen,Kaiserslautern,1-2,/match/vfr-aalen/kaiserslautern/2013,2013,2,2_liga
Energie Cottbus,Erzgebirge Aue,3-0,/match/energie-cottbus/fc-erzgebirge-aue/2013,2013,2,2_liga
Paderborn,VfL Bochum,4-0,/match/paderborn/bochum/2013,2013,2,2_liga
FC St. Pauli,Ingolstadt 04,1-1,/match/st-pauli/fc-ingolstadt-04/2013,2013,2,2_liga
Union Berlin,Braunschweig,0-1,/match/1-fc-union-berlin/eintracht-brau-hellip/2013,2013,2,2_liga
Jahn Regensburg,MSV Duisburg,2-0,/match/ssv-jahn-regensburg/msv-duisburg/2013,2013,2,2_liga
FSV Frankfurt,Hertha BSC,3-1,/match/fsv-frankfurt/hertha-bsc/2013,2013,2,2_liga
Dynamo Dresden,1860 München,2-2,/match/sg-dynamo-dresden/1860-munchen/2013,2013,2,2_liga
Hertha BSC,Jahn Regensburg,2-1,/match/hertha-bsc/ssv-jahn-regensburg/2013,2013,3,2_liga
Braunschweig,Paderborn,2-1,/match/eintracht-brau-hellip/paderborn/2013,2013,3,2_liga
Sandhausen,Union Berlin,2-0,/match/sv-sandhausen/1-fc-union-berlin/2013,2013,3,2_liga
MSV Duisburg,Dynamo Dresden,1-3,/match/msv-duisburg/sg-dynamo-dresden/2013,2013,3,2_liga
Energie Cottbus,FC St. Pauli,2-0,/match/energie-cottbus/st-pauli/2013,2013,3,2_liga
Kaiserslautern,1860 München,0-0,/match/kaiserslautern/1860-munchen/2013,2013,3,2_liga
VfL Bochum,VfR Aalen,0-1,/match/bochum/vfr-aalen/2013,2013,3,2_liga
Ingolstadt 04,FSV Frankfurt,0-2,/match/fc-ingolstadt-04/fsv-frankfurt/2013,2013,3,2_liga
Erzgebirge Aue,Köln,2-0,/match/fc-erzgebirge-aue/1-fc-koln/2013,2013,3,2_liga
1860 München,MSV Duisburg,3-0,/match/1860-munchen/msv-duisburg/2013,2013,4,2_liga
Dynamo Dresden,Kaiserslautern,1-3,/match/sg-dynamo-dresden/kaiserslautern/2013,2013,4,2_liga
