Home_Team,Away_Team,Result,Link,Season,Round,League
Hannover 96,Nürnberg,1-1,/match/hannover-96/fc-nurnberg/2001,2001,1,2_liga
Stuttgarter,Rot-Weiß,1-0,/match/stuttgarter-kickers/rot-weib-oberhausen/2001,2001,1,2_liga
Rot Weiss Ahlen,FC St. Pauli,3-6,/match/rot-weiss-ahlen/st-pauli/2001,2001,1,2_liga
Mönchengladbach,Saarbrücken,0-0,/match/borussia-monchengla/saarbrucken/2001,2001,1,2_liga
Greuther Fürth,Chemnitzer,4-1,/match/greuther-furth/chemnitzer/2001,2001,1,2_liga
Waldhof Mannheim,Alemannia Aachen,3-0,/match/waldhof-mannheim/alemannia-aachen/2001,2001,1,2_liga
Reutlingen,Mainz 05,3-2,/match/reutlingen/mainz-amat/2001,2001,1,2_liga
Arminia Bielefeld,VfL Osnabrück,3-1,/match/arminia-bielefeld/vfl-osnabruck/2001,2001,1,2_liga
MSV Duisburg,Ulm,1-2,/match/msv-duisburg/ulm/2001,2001,1,2_liga
FC St. Pauli,Waldhof Mannheim,5-0,/match/st-pauli/waldhof-mannheim/2001,2001,2,2_liga
Chemnitzer,Hannover 96,0-2,/match/chemnitzer/hannover-96/2001,2001,2,2_liga
VfL Osnabrück,Mönchengladbach,1-3,/match/vfl-osnabruck/borussia-monchengla/2001,2001,2,2_liga
Alemannia Aachen,Reutlingen,4-1,/match/alemannia-aachen/reutlingen/2001,2001,2,2_liga
Rot-Weiß,MSV Duisburg,1-0,/match/rot-weib-oberhausen/msv-duisburg/2001,2001,2,2_liga
Mainz 05,Stuttgarter,2-2,/match/mainz-amat/stuttgarter-kickers/2001,2001,2,2_liga
Nürnberg,Rot Weiss Ahlen,2-0,/match/fc-nurnberg/rot-weiss-ahlen/2001,2001,2,2_liga
Saarbrücken,Greuther Fürth,2-1,/match/saarbrucken/greuther-furth/2001,2001,2,2_liga
Ulm,Arminia Bielefeld,0-1,/match/ulm/arminia-bielefeld/2001,2001,2,2_liga
Mönchengladbach,Ulm,5-0,/match/borussia-monchengla/ulm/2001,2001,3,2_liga
Hannover 96,Rot Weiss Ahlen,1-1,/match/hannover-96/rot-weiss-ahlen/2001,2001,3,2_liga
Chemnitzer,Saarbrücken,1-3,/match/chemnitzer/saarbrucken/2001,2001,3,2_liga
Reutlingen,FC St. Pauli,2-0,/match/reutlingen/st-pauli/2001,2001,3,2_liga
MSV Duisburg,Mainz 05,0-0,/match/msv-duisburg/mainz-amat/2001,2001,3,2_liga
Arminia Bielefeld,Rot-Weiß,2-0,/match/arminia-bielefeld/rot-weib-oberhausen/2001,2001,3,2_liga
Waldhof Mannheim,Nürnberg,1-4,/match/waldhof-mannheim/fc-nurnberg/2001,2001,3,2_liga
Stuttgarter,Alemannia Aachen,0-3,/match/stuttgarter-kickers/alemannia-aachen/2001,2001,3,2_liga
Greuther Fürth,VfL Osnabrück,2-0,/match/greuther-furth/vfl-osnabruck/2001,2001,3,2_liga
Saarbrücken,Hannover 96,2-1,/match/saarbrucken/hannover-96/2001,2001,4,2_liga
Mainz 05,Arminia Bielefeld,2-4,/match/mainz-amat/arminia-bielefeld/2001,2001,4,2_liga
Rot Weiss Ahlen,Waldhof Mannheim,1-2,/match/rot-weiss-ahlen/waldhof-mannheim/2001,2001,4,2_liga
Nürnberg,Reutlingen,2-0,/match/fc-nurnberg/reutlingen/2001,2001,4,2_liga
FC St. Pauli,Stuttgarter,4-0,/match/st-pauli/stuttgarter-kickers/2001,2001,4,2_liga
VfL Osnabrück,Chemnitzer,1-1,/match/vfl-osnabruck/chemnitzer/2001,2001,4,2_liga
Ulm,Greuther Fürth,2-2,/match/ulm/greuther-furth/2001,2001,4,2_liga
Rot-Weiß,Mönchengladbach,1-1,/match/rot-weib-oberhausen/borussia-monchengla/2001,2001,4,2_liga
Alemannia Aachen,MSV Duisburg,1-0,/match/alemannia-aachen/msv-duisburg/2001,2001,4,2_liga
MSV Duisburg,FC St. Pauli,4-1,/match/msv-duisburg/st-pauli/2001,2001,5,2_liga
Hannover 96,Waldhof Mannheim,3-0,/match/hannover-96/waldhof-mannheim/2001,2001,5,2_liga
Reutlingen,Rot Weiss Ahlen,5-1,/match/reutlingen/rot-weiss-ahlen/2001,2001,5,2_liga
Mönchengladbach,Mainz 05,1-1,/match/borussia-monchengla/mainz-amat/2001,2001,5,2_liga
Chemnitzer,Ulm,1-0,/match/chemnitzer/ulm/2001,2001,5,2_liga
Saarbrücken,VfL Osnabrück,2-1,/match/saarbrucken/vfl-osnabruck/2001,2001,5,2_liga
Stuttgarter,Nürnberg,0-2,/match/stuttgarter-kickers/fc-nurnberg/2001,2001,5,2_liga
Greuther Fürth,Rot-Weiß,1-2,/match/greuther-furth/rot-weib-oberhausen/2001,2001,5,2_liga
Arminia Bielefeld,Alemannia Aachen,1-1,/match/arminia-bielefeld/alemannia-aachen/2001,2001,5,2_liga
Ulm,Saarbrücken,3-1,/match/ulm/saarbrucken/2001,2001,6,2_liga
Nürnberg,MSV Duisburg,3-1,/match/fc-nurnberg/msv-duisburg/2001,2001,6,2_liga
Waldhof Mannheim,Reutlingen,1-1,/match/waldhof-mannheim/reutlingen/2001,2001,6,2_liga
FC St. Pauli,Arminia Bielefeld,2-0,/match/st-pauli/arminia-bielefeld/2001,2001,6,2_liga
Rot Weiss Ahlen,Stuttgarter,1-1,/match/rot-weiss-ahlen/stuttgarter-kickers/2001,2001,6,2_liga
VfL Osnabrück,Hannover 96,0-1,/match/vfl-osnabruck/hannover-96/2001,2001,6,2_liga
Rot-Weiß,Chemnitzer,4-1,/match/rot-weib-oberhausen/chemnitzer/2001,2001,6,2_liga
Mainz 05,Greuther Fürth,1-0,/match/mainz-amat/greuther-furth/2001,2001,6,2_liga
Alemannia Aachen,Mönchengladbach,1-1,/match/alemannia-aachen/borussia-monchengla/2001,2001,6,2_liga
Saarbrücken,Rot-Weiß,3-2,/match/saarbrucken/rot-weib-oberhausen/2001,2001,7,2_liga
MSV Duisburg,Rot Weiss Ahlen,3-3,/match/msv-duisburg/rot-weiss-ahlen/2001,2001,7,2_liga
