Home_Team,Away_Team,Result,Link,Season,Round,League
MSV Duisburg,Kaiserslautern,1-3,/match/msv-duisburg/kaiserslautern/2016,2016,1,2_liga
Greuther Fürth,Karlsruher SC,1-0,/match/greuther-furth/karlsruher-sc/2016,2016,1,2_liga
FC St. Pauli,Arminia Bielefeld,0-0,/match/st-pauli/arminia-bielefeld/2016,2016,1,2_liga
FSV Frankfurt,RB Leipzig,0-1,/match/fsv-frankfurt/rb-leipzig/2016,2016,1,2_liga
Paderborn,VfL Bochum,0-1,/match/paderborn/bochum/2016,2016,1,2_liga
Braunschweig,Sandhausen,1-3,/match/eintracht-brau-hellip/sv-sandhausen/2016,2016,1,2_liga
Union Berlin,Fortuna,1-1,/match/1-fc-union-berlin/fortuna-dusseldorf/2016,2016,1,2_liga
Heidenheim,1860 München,1-0,/match/heidenheim/1860-munchen/2016,2016,1,2_liga
SC Freiburg,Nürnberg,6-3,/match/sc-freiburg/fc-nurnberg/2016,2016,1,2_liga
Nürnberg,Heidenheim,3-2,/match/fc-nurnberg/heidenheim/2016,2016,2,2_liga
Arminia Bielefeld,FSV Frankfurt,0-0,/match/arminia-bielefeld/fsv-frankfurt/2016,2016,2,2_liga
Kaiserslautern,Braunschweig,0-0,/match/kaiserslautern/eintracht-brau-hellip/2016,2016,2,2_liga
VfL Bochum,MSV Duisburg,3-0,/match/bochum/msv-duisburg/2016,2016,2,2_liga
1860 München,SC Freiburg,0-1,/match/1860-munchen/sc-freiburg/2016,2016,2,2_liga
Fortuna,Paderborn,1-2,/match/fortuna-dusseldorf/paderborn/2016,2016,2,2_liga
Karlsruher SC,FC St. Pauli,1-2,/match/karlsruher-sc/st-pauli/2016,2016,2,2_liga
Sandhausen,Union Berlin,4-3,/match/sv-sandhausen/1-fc-union-berlin/2016,2016,2,2_liga
RB Leipzig,Greuther Fürth,2-2,/match/rb-leipzig/greuther-furth/2016,2016,2,2_liga
Paderborn,Sandhausen,0-6,/match/paderborn/sv-sandhausen/2016,2016,3,2_liga
Heidenheim,Fortuna,1-0,/match/heidenheim/fortuna-dusseldorf/2016,2016,3,2_liga
FSV Frankfurt,Karlsruher SC,1-2,/match/fsv-frankfurt/karlsruher-sc/2016,2016,3,2_liga
SC Freiburg,VfL Bochum,1-3,/match/sc-freiburg/bochum/2016,2016,3,2_liga
Braunschweig,RB Leipzig,0-2,/match/eintracht-brau-hellip/rb-leipzig/2016,2016,3,2_liga
Union Berlin,Kaiserslautern,2-2,/match/1-fc-union-berlin/kaiserslautern/2016,2016,3,2_liga
FC St. Pauli,Greuther Fürth,3-2,/match/st-pauli/greuther-furth/2016,2016,3,2_liga
MSV Duisburg,Arminia Bielefeld,2-2,/match/msv-duisburg/arminia-bielefeld/2016,2016,3,2_liga
Nürnberg,1860 München,2-2,/match/fc-nurnberg/1860-munchen/2016,2016,3,2_liga
Greuther Fürth,FSV Frankfurt,0-2,/match/greuther-furth/fsv-frankfurt/2016,2016,4,2_liga
Sandhausen,Heidenheim,0-0,/match/sv-sandhausen/heidenheim/2016,2016,4,2_liga
Arminia Bielefeld,Braunschweig,0-2,/match/arminia-bielefeld/eintracht-brau-hellip/2016,2016,4,2_liga
Karlsruher SC,MSV Duisburg,2-0,/match/karlsruher-sc/msv-duisburg/2016,2016,4,2_liga
Fortuna,SC Freiburg,1-2,/match/fortuna-dusseldorf/sc-freiburg/2016,2016,4,2_liga
RB Leipzig,FC St. Pauli,0-1,/match/rb-leipzig/st-pauli/2016,2016,4,2_liga
VfL Bochum,Nürnberg,2-1,/match/bochum/fc-nurnberg/2016,2016,4,2_liga
1860 München,Union Berlin,0-0,/match/1860-munchen/1-fc-union-berlin/2016,2016,4,2_liga
Kaiserslautern,Paderborn,1-0,/match/kaiserslautern/paderborn/2016,2016,4,2_liga
SC Freiburg,Sandhausen,4-1,/match/sc-freiburg/sv-sandhausen/2016,2016,5,2_liga
Union Berlin,RB Leipzig,1-1,/match/1-fc-union-berlin/rb-leipzig/2016,2016,5,2_liga
Heidenheim,Kaiserslautern,3-1,/match/heidenheim/kaiserslautern/2016,2016,5,2_liga
Paderborn,Arminia Bielefeld,1-2,/match/paderborn/arminia-bielefeld/2016,2016,5,2_liga
MSV Duisburg,Greuther Fürth,2-2,/match/msv-duisburg/greuther-furth/2016,2016,5,2_liga
Braunschweig,Karlsruher SC,6-0,/match/eintracht-brau-hellip/karlsruher-sc/2016,2016,5,2_liga
