Home_Team,Away_Team,Result,Link,Season,Round,League
Hamburger SV,Holstein Kiel,0-3,/match/hamburger-sv/holstein-kiel/2019,2019,1,2_liga
VfL Bochum,Köln,0-2,/match/bochum/1-fc-koln/2019,2019,1,2_liga
Greuther Fürth,Sandhausen,3-1,/match/greuther-furth/sv-sandhausen/2019,2019,1,2_liga
Jahn Regensburg,Ingolstadt 04,2-1,/match/ssv-jahn-regensburg/fc-ingolstadt-04/2019,2019,1,2_liga
Magdeburg,FC St. Pauli,1-2,/match/magdeburg/st-pauli/2019,2019,1,2_liga
Darmstadt 98,Paderborn,1-0,/match/darmstadt-98/paderborn/2019,2019,1,2_liga
Heidenheim,Arminia Bielefeld,1-1,/match/heidenheim/arminia-bielefeld/2019,2019,1,2_liga
Union Berlin,Erzgebirge Aue,1-0,/match/1-fc-union-berlin/fc-erzgebirge-aue/2019,2019,1,2_liga
Dynamo Dresden,MSV Duisburg,1-0,/match/sg-dynamo-dresden/msv-duisburg/2019,2019,1,2_liga
Ingolstadt 04,Greuther Fürth,1-1,/match/fc-ingolstadt-04/greuther-furth/2019,2019,2,2_liga
Paderborn,Jahn Regensburg,2-0,/match/paderborn/ssv-jahn-regensburg/2019,2019,2,2_liga
FC St. Pauli,Darmstadt 98,2-0,/match/st-pauli/darmstadt-98/2019,2019,2,2_liga
MSV Duisburg,VfL Bochum,0-2,/match/msv-duisburg/bochum/2019,2019,2,2_liga
Arminia Bielefeld,Dynamo Dresden,2-1,/match/arminia-bielefeld/sg-dynamo-dresden/2019,2019,2,2_liga
Sandhausen,Hamburger SV,0-3,/match/sv-sandhausen/hamburger-sv/2019,2019,2,2_liga
Erzgebirge Aue,Magdeburg,0-0,/match/fc-erzgebirge-aue/magdeburg/2019,2019,2,2_liga
Holstein Kiel,Heidenheim,1-1,/match/holstein-kiel/heidenheim/2019,2019,2,2_liga
Köln,Union Berlin,1-1,/match/1-fc-koln/1-fc-union-berlin/2019,2019,2,2_liga
VfL Bochum,Sandhausen,1-0,/match/bochum/sv-sandhausen/2019,2019,3,2_liga
Darmstadt 98,MSV Duisburg,3-0,/match/darmstadt-98/msv-duisburg/2019,2019,3,2_liga
Köln,Erzgebirge Aue,3-1,/match/1-fc-koln/fc-erzgebirge-aue/2019,2019,3,2_liga
Greuther Fürth,Paderborn,2-2,/match/greuther-furth/paderborn/2019,2019,3,2_liga
