Home_Team,Away_Team,Result,Link,Season,Round,League
Karlsruher SC,Alemannia Aachen,1-1,/match/karlsruher-sc/alemannia-aachen/2010,2010,1,2_liga
Rot-Weiß,Union Berlin,0-3,/match/rot-weib-oberhausen/1-fc-union-berlin/2010,2010,1,2_liga
FC St. Pauli,Rot Weiss Ahlen,2-1,/match/st-pauli/rot-weiss-ahlen/2010,2010,1,2_liga
Fortuna,Paderborn,3-0,/match/fortuna-dusseldorf/paderborn/2010,2010,1,2_liga
Kaiserslautern,Greuther Fürth,2-1,/match/kaiserslautern/greuther-furth/2010,2010,1,2_liga
1860 München,TuS Koblenz,2-0,/match/1860-munchen/tus-koblenz/2010,2010,1,2_liga
Energie Cottbus,FC Augsburg,3-1,/match/energie-cottbus/fc-augsburg/2010,2010,1,2_liga
FSV Frankfurt,MSV Duisburg,1-2,/match/fsv-frankfurt/msv-duisburg/2010,2010,1,2_liga
Arminia Bielefeld,Hansa Rostock,3-1,/match/arminia-bielefeld/hansa-rostock/2010,2010,1,2_liga
Greuther Fürth,FSV Frankfurt,4-0,/match/greuther-furth/fsv-frankfurt/2010,2010,2,2_liga
Paderborn,Karlsruher SC,2-0,/match/paderborn/karlsruher-sc/2010,2010,2,2_liga
MSV Duisburg,Energie Cottbus,2-2,/match/msv-duisburg/energie-cottbus/2010,2010,2,2_liga
Hansa Rostock,1860 München,2-1,/match/hansa-rostock/1860-munchen/2010,2010,2,2_liga
Union Berlin,Fortuna,1-0,/match/1-fc-union-berlin/fortuna-dusseldorf/2010,2010,2,2_liga
Rot Weiss Ahlen,Kaiserslautern,0-1,/match/rot-weiss-ahlen/kaiserslautern/2010,2010,2,2_liga
FC Augsburg,Rot-Weiß,2-2,/match/fc-augsburg/rot-weib-oberhausen/2010,2010,2,2_liga
TuS Koblenz,Arminia Bielefeld,3-2,/match/tus-koblenz/arminia-bielefeld/2010,2010,2,2_liga
Alemannia Aachen,FC St. Pauli,0-5,/match/alemannia-aachen/st-pauli/2010,2010,2,2_liga
FSV Frankfurt,Paderborn,0-0,/match/fsv-frankfurt/paderborn/2010,2010,3,2_liga
Union Berlin,Hansa Rostock,1-0,/match/1-fc-union-berlin/hansa-rostock/2010,2010,3,2_liga
Fortuna,TuS Koblenz,1-0,/match/fortuna-dusseldorf/tus-koblenz/2010,2010,3,2_liga
Arminia Bielefeld,FC Augsburg,1-2,/match/arminia-bielefeld/fc-augsburg/2010,2010,3,2_liga
FC St. Pauli,MSV Duisburg,2-2,/match/st-pauli/msv-duisburg/2010,2010,3,2_liga
Energie Cottbus,Greuther Fürth,1-3,/match/energie-cottbus/greuther-furth/2010,2010,3,2_liga
Kaiserslautern,Alemannia Aachen,1-1,/match/kaiserslautern/alemannia-aachen/2010,2010,3,2_liga
Rot-Weiß,Rot Weiss Ahlen,2-0,/match/rot-weib-oberhausen/rot-weiss-ahlen/2010,2010,3,2_liga
1860 München,Karlsruher SC,1-3,/match/1860-munchen/karlsruher-sc/2010,2010,3,2_liga
Karlsruher SC,FC St. Pauli,0-4,/match/karlsruher-sc/st-pauli/2010,2010,4,2_liga
Rot Weiss Ahlen,1860 München,0-0,/match/rot-weiss-ahlen/1860-munchen/2010,2010,4,2_liga
TuS Koblenz,Energie Cottbus,0-2,/match/tus-koblenz/energie-cottbus/2010,2010,4,2_liga
Greuther Fürth,Arminia Bielefeld,2-4,/match/greuther-furth/arminia-bielefeld/2010,2010,4,2_liga
Hansa Rostock,Rot-Weiß,0-2,/match/hansa-rostock/rot-weib-oberhausen/2010,2010,4,2_liga
Alemannia Aachen,FSV Frankfurt,3-0,/match/alemannia-aachen/fsv-frankfurt/2010,2010,4,2_liga
FC Augsburg,Union Berlin,1-1,/match/fc-augsburg/1-fc-union-berlin/2010,2010,4,2_liga
Paderborn,Kaiserslautern,0-0,/match/paderborn/kaiserslautern/2010,2010,4,2_liga
MSV Duisburg,Fortuna,3-0,/match/msv-duisburg/fortuna-dusseldorf/2010,2010,4,2_liga
Arminia Bielefeld,Rot Weiss Ahlen,2-0,/match/arminia-bielefeld/rot-weiss-ahlen/2010,2010,5,2_liga
Fortuna,FC Augsburg,1-1,/match/fortuna-dusseldorf/fc-augsburg/2010,2010,5,2_liga
Kaiserslautern,MSV Duisburg,4-1,/match/kaiserslautern/msv-duisburg/2010,2010,5,2_liga
1860 München,Greuther Fürth,3-1,/match/1860-munchen/greuther-furth/2010,2010,5,2_liga
Hansa Rostock,TuS Koblenz,2-1,/match/hansa-rostock/tus-koblenz/2010,2010,5,2_liga
Rot-Weiß,Alemannia Aachen,1-0,/match/rot-weib-oberhausen/alemannia-aachen/2010,2010,5,2_liga
FSV Frankfurt,FC St. Pauli,2-3,/match/fsv-frankfurt/st-pauli/2010,2010,5,2_liga
Union Berlin,Paderborn,5-4,/match/1-fc-union-berlin/paderborn/2010,2010,5,2_liga
Energie Cottbus,Karlsruher SC,2-4,/match/energie-cottbus/karlsruher-sc/2010,2010,5,2_liga
Karlsruher SC,FSV Frankfurt,2-0,/match/karlsruher-sc/fsv-frankfurt/2010,2010,6,2_liga
MSV Duisburg,Arminia Bielefeld,0-3,/match/msv-duisburg/arminia-bielefeld/2010,2010,6,2_liga
TuS Koblenz,Union Berlin,1-1,/match/tus-koblenz/1-fc-union-berlin/2010,2010,6,2_liga
Paderborn,Energie Cottbus,5-1,/match/paderborn/energie-cottbus/2010,2010,6,2_liga
Greuther Fürth,Rot-Weiß,4-0,/match/greuther-furth/rot-weib-oberhausen/2010,2010,6,2_liga
Rot Weiss Ahlen,Fortuna,1-4,/match/rot-weiss-ahlen/fortuna-dusseldorf/2010,2010,6,2_liga
