1,Leixões,3,1,0,0,3,0,22,2014,1,segunda_liga
2,Portimonense,3,1,0,0,3,0,22,2014,1,segunda_liga
3,Moreirense,3,1,0,0,2,0,22,2014,1,segunda_liga
4,União Madeira,3,1,0,0,2,0,22,2014,1,segunda_liga
5,Porto II,3,1,0,0,3,2,22,2014,1,segunda_liga
6,Tondela,3,1,0,0,2,1,22,2014,1,segunda_liga
7,Atlético CP,3,1,0,0,1,0,22,2014,1,segunda_liga
8,Chaves,3,1,0,0,1,0,22,2014,1,segunda_liga
9,Marítimo II,3,1,0,0,1,0,22,2014,1,segunda_liga
10,Penafiel,3,1,0,0,1,0,22,2014,1,segunda_liga
11,Benfica II,1,0,1,0,0,0,22,2014,1,segunda_liga
12,Trofense,1,0,1,0,0,0,22,2014,1,segunda_liga
13,Beira Mar SC,0,0,0,1,2,3,22,2014,1,segunda_liga
14,Sporting Braga II,0,0,0,1,1,2,22,2014,1,segunda_liga
15,CD Santa Clara,0,0,0,1,0,1,22,2014,1,segunda_liga
16,SP. Covilhã,0,0,0,1,0,1,22,2014,1,segunda_liga
17,Sporting CP II,0,0,0,1,0,1,22,2014,1,segunda_liga
18,UD Oliveirense,0,0,0,1,0,1,22,2014,1,segunda_liga
19,Academico Viseu,0,0,0,1,0,2,22,2014,1,segunda_liga
20,Desportivo Aves,0,0,0,1,0,2,22,2014,1,segunda_liga
21,Farense,0,0,0,1,0,3,22,2014,1,segunda_liga
22,Feirense,0,0,0,1,0,3,22,2014,1,segunda_liga
1,Moreirense,6,2,0,0,4,1,22,2014,2,segunda_liga
2,Chaves,6,2,0,0,3,0,22,2014,2,segunda_liga
3,União Madeira,6,2,0,0,3,0,22,2014,2,segunda_liga
4,Porto II,6,2,0,0,5,3,22,2014,2,segunda_liga
5,Atlético CP,6,2,0,0,4,2,22,2014,2,segunda_liga
6,Tondela,6,2,0,0,4,2,22,2014,2,segunda_liga
7,Penafiel,6,2,0,0,2,0,22,2014,2,segunda_liga
8,Portimonense,4,1,1,0,4,1,22,2014,2,segunda_liga
9,Leixões,3,1,0,1,3,2,22,2014,2,segunda_liga
10,Sporting CP II,3,1,0,1,3,2,22,2014,2,segunda_liga
11,Marítimo II,3,1,0,1,2,2,22,2014,2,segunda_liga
12,Sporting Braga II,3,1,0,1,2,2,22,2014,2,segunda_liga
13,Benfica II,1,0,1,1,2,3,22,2014,2,segunda_liga
14,Trofense,1,0,1,1,1,2,22,2014,2,segunda_liga
15,UD Oliveirense,1,0,1,1,1,2,22,2014,2,segunda_liga
16,Desportivo Aves,1,0,1,1,1,3,22,2014,2,segunda_liga
17,Feirense,1,0,1,1,1,4,22,2014,2,segunda_liga
18,SP. Covilhã,0,0,0,2,1,3,22,2014,2,segunda_liga
19,CD Santa Clara,0,0,0,2,0,2,22,2014,2,segunda_liga
20,Beira Mar SC,0,0,0,2,3,6,22,2014,2,segunda_liga
21,Academico Viseu,0,0,0,2,0,3,22,2014,2,segunda_liga
22,Farense,0,0,0,2,0,4,22,2014,2,segunda_liga
1,Moreirense,9,3,0,0,11,1,22,2014,3,segunda_liga
2,Penafiel,9,3,0,0,4,0,22,2014,3,segunda_liga
3,Porto II,9,3,0,0,6,3,22,2014,3,segunda_liga
4,Atlético CP,7,2,1,0,5,3,22,2014,3,segunda_liga
5,Sporting Braga II,6,2,0,1,4,2,22,2014,3,segunda_liga
6,União Madeira,6,2,0,1,3,2,22,2014,3,segunda_liga
7,Tondela,6,2,0,1,5,5,22,2014,3,segunda_liga
8,Chaves,6,2,0,1,3,7,22,2014,3,segunda_liga
9,Portimonense,4,1,1,1,4,2,22,2014,3,segunda_liga
10,Leixões,4,1,1,1,3,2,22,2014,3,segunda_liga
11,Marítimo II,4,1,1,1,3,3,22,2014,3,segunda_liga
12,Desportivo Aves,4,1,1,1,2,3,22,2014,3,segunda_liga
13,SP. Covilhã,3,1,0,2,4,4,22,2014,3,segunda_liga
14,Sporting CP II,3,1,0,2,3,4,22,2014,3,segunda_liga
15,CD Santa Clara,3,1,0,2,1,2,22,2014,3,segunda_liga
16,Benfica II,2,0,2,1,4,5,22,2014,3,segunda_liga
17,Trofense,2,0,2,1,2,3,22,2014,3,segunda_liga
18,UD Oliveirense,1,0,1,2,1,3,22,2014,3,segunda_liga
19,Beira Mar SC,1,0,1,2,5,8,22,2014,3,segunda_liga
20,Academico Viseu,1,0,1,2,1,4,22,2014,3,segunda_liga
21,Feirense,1,0,1,2,1,5,22,2014,3,segunda_liga
22,Farense,1,0,1,2,0,4,22,2014,3,segunda_liga
1,Moreirense,10,3,1,0,12,2,22,2014,4,segunda_liga
2,Penafiel,10,3,1,0,4,0,22,2014,4,segunda_liga
3,Porto II,10,3,1,0,6,3,22,2014,4,segunda_liga
4,Chaves,9,3,0,1,4,7,22,2014,4,segunda_liga
5,Atlético CP,8,2,2,0,5,3,22,2014,4,segunda_liga
6,Leixões,7,2,1,1,6,2,22,2014,4,segunda_liga
7,União Madeira,7,2,1,1,4,3,22,2014,4,segunda_liga
8,SP. Covilhã,6,2,0,2,6,4,22,2014,4,segunda_liga
9,Sporting Braga II,6,2,0,2,4,4,22,2014,4,segunda_liga
10,Sporting CP II,6,2,0,2,4,4,22,2014,4,segunda_liga
11,Tondela,6,2,0,2,6,7,22,2014,4,segunda_liga
12,Benfica II,5,1,2,1,7,5,22,2014,4,segunda_liga
13,Desportivo Aves,5,1,2,1,2,3,22,2014,4,segunda_liga
14,Portimonense,4,1,1,2,4,5,22,2014,4,segunda_liga
