Home_Team,Away_Team,Result,Link,Season,Round,League
Bayern München,Eintracht,3-1,/match/bayern-munchen/eintracht-frankfurt/2004,2004,1,bundesliga
Hamburger SV,Hannover 96,0-3,/match/hamburger-sv/hannover-96/2004,2004,1,bundesliga
Hertha BSC,Werder Bremen,0-3,/match/hertha-bsc/werder-bremen/2004,2004,1,bundesliga
Kaiserslautern,1860 München,0-1,/match/kaiserslautern/1860-munchen/2004,2004,1,bundesliga
B. Leverkusen,SC Freiburg,4-1,/match/bayer-leverkusen/sc-freiburg/2004,2004,1,bundesliga
Schalke 04,B. Dortmund,2-2,/match/schalke-04/borussia-dortmund/2004,2004,1,bundesliga
Wolfsburg,VfL Bochum,3-2,/match/wolfsburg/bochum/2004,2004,1,bundesliga
Hansa Rostock,Stuttgart,0-2,/match/hansa-rostock/stuttgart/2004,2004,1,bundesliga
Mönchengladbach,Köln,1-0,/match/borussia-monchengla/1-fc-koln/2004,2004,1,bundesliga
Köln,Kaiserslautern,1-2,/match/1-fc-koln/kaiserslautern/2004,2004,2,bundesliga
1860 München,Schalke 04,1-1,/match/1860-munchen/schalke-04/2004,2004,2,bundesliga
B. Dortmund,Wolfsburg,4-0,/match/borussia-dortmund/wolfsburg/2004,2004,2,bundesliga
Hannover 96,Bayern München,3-3,/match/hannover-96/bayern-munchen/2004,2004,2,bundesliga
SC Freiburg,Hansa Rostock,2-2,/match/sc-freiburg/hansa-rostock/2004,2004,2,bundesliga
VfL Bochum,Hamburger SV,1-1,/match/bochum/hamburger-sv/2004,2004,2,bundesliga
Werder Bremen,Mönchengladbach,1-1,/match/werder-bremen/borussia-monchengla/2004,2004,2,bundesliga
Eintracht,B. Leverkusen,1-2,/match/eintracht-frankfurt/bayer-leverkusen/2004,2004,2,bundesliga
Stuttgart,Hertha BSC,0-0,/match/stuttgart/hertha-bsc/2004,2004,2,bundesliga
Bayern München,VfL Bochum,2-0,/match/bayern-munchen/bochum/2004,2004,3,bundesliga
B. Dortmund,1860 München,3-1,/match/borussia-dortmund/1860-munchen/2004,2004,3,bundesliga
Hansa Rostock,Eintracht,3-0,/match/hansa-rostock/eintracht-frankfurt/2004,2004,3,bundesliga
Hertha BSC,SC Freiburg,0-0,/match/hertha-bsc/sc-freiburg/2004,2004,3,bundesliga
Kaiserslautern,Werder Bremen,0-1,/match/kaiserslautern/werder-bremen/2004,2004,3,bundesliga
