Home_Team,Away_Team,Result,Link,Season,Round,League
Bayern München,Werder Bremen,6-0,/match/bayern-munchen/werder-bremen/2017,2017,1,bundesliga
Eintracht,Schalke 04,1-0,/match/eintracht-frankfurt/schalke-04/2017,2017,1,bundesliga
FC Augsburg,Wolfsburg,0-2,/match/fc-augsburg/wolfsburg/2017,2017,1,bundesliga
Hamburger SV,Ingolstadt 04,1-1,/match/hamburger-sv/fc-ingolstadt-04/2017,2017,1,bundesliga
Köln,Darmstadt 98,2-0,/match/1-fc-koln/darmstadt-98/2017,2017,1,bundesliga
B. Dortmund,Mainz 05,2-1,/match/borussia-dortmund/mainz-amat/2017,2017,1,bundesliga
Mönchengladbach,B. Leverkusen,2-1,/match/borussia-monchengla/bayer-leverkusen/2017,2017,1,bundesliga
Hertha BSC,SC Freiburg,2-1,/match/hertha-bsc/sc-freiburg/2017,2017,1,bundesliga
Hoffenheim,RB Leipzig,2-2,/match/tsg-1899-hoffenheim/rb-leipzig/2017,2017,1,bundesliga
Schalke 04,Bayern München,0-2,/match/schalke-04/bayern-munchen/2017,2017,2,bundesliga
B. Leverkusen,Hamburger SV,3-1,/match/bayer-leverkusen/hamburger-sv/2017,2017,2,bundesliga
Wolfsburg,Köln,0-0,/match/wolfsburg/1-fc-koln/2017,2017,2,bundesliga
Ingolstadt 04,Hertha BSC,0-2,/match/fc-ingolstadt-04/hertha-bsc/2017,2017,2,bundesliga
Darmstadt 98,Eintracht,1-0,/match/darmstadt-98/eintracht-frankfurt/2017,2017,2,bundesliga
SC Freiburg,Mönchengladbach,3-1,/match/sc-freiburg/borussia-monchengla/2017,2017,2,bundesliga
RB Leipzig,B. Dortmund,1-0,/match/rb-leipzig/borussia-dortmund/2017,2017,2,bundesliga
Werder Bremen,FC Augsburg,1-2,/match/werder-bremen/fc-augsburg/2017,2017,2,bundesliga
Mainz 05,Hoffenheim,4-4,/match/mainz-amat/tsg-1899-hoffenheim/2017,2017,2,bundesliga
Köln,SC Freiburg,3-0,/match/1-fc-koln/sc-freiburg/2017,2017,3,bundesliga
