Home_Team,Away_Team,Result,Link,Season,Round,League
Bayern München,B. Dortmund,2-0,/match/bayern-munchen/borussia-dortmund/2007,2007,1,bundesliga
Schalke 04,Eintracht,1-1,/match/schalke-04/eintracht-frankfurt/2007,2007,1,bundesliga
Mainz 05,VfL Bochum,2-1,/match/mainz-amat/bochum/2007,2007,1,bundesliga
Hamburger SV,Arminia Bielefeld,1-1,/match/hamburger-sv/arminia-bielefeld/2007,2007,1,bundesliga
B. Leverkusen,Alemannia Aachen,3-0,/match/bayer-leverkusen/alemannia-aachen/2007,2007,1,bundesliga
Mönchengladbach,Energie Cottbus,2-0,/match/borussia-monchengla/energie-cottbus/2007,2007,1,bundesliga
Stuttgart,Nürnberg,0-3,/match/stuttgart/fc-nurnberg/2007,2007,1,bundesliga
Hannover 96,Werder Bremen,2-4,/match/hannover-96/werder-bremen/2007,2007,1,bundesliga
Wolfsburg,Hertha BSC,0-0,/match/wolfsburg/hertha-bsc/2007,2007,1,bundesliga
Nürnberg,Mönchengladbach,1-0,/match/fc-nurnberg/borussia-monchengla/2007,2007,2,bundesliga
Alemannia Aachen,Schalke 04,0-1,/match/alemannia-aachen/schalke-04/2007,2007,2,bundesliga
B. Dortmund,Mainz 05,1-1,/match/borussia-dortmund/mainz-amat/2007,2007,2,bundesliga
Energie Cottbus,Hamburger SV,2-2,/match/energie-cottbus/hamburger-sv/2007,2007,2,bundesliga
Eintracht,Wolfsburg,0-0,/match/eintracht-frankfurt/wolfsburg/2007,2007,2,bundesliga
Hertha BSC,Hannover 96,4-0,/match/hertha-bsc/hannover-96/2007,2007,2,bundesliga
Werder Bremen,B. Leverkusen,2-1,/match/werder-bremen/bayer-leverkusen/2007,2007,2,bundesliga
Arminia Bielefeld,Stuttgart,2-3,/match/arminia-bielefeld/stuttgart/2007,2007,2,bundesliga
VfL Bochum,Bayern München,1-2,/match/bochum/bayern-munchen/2007,2007,2,bundesliga
Schalke 04,Werder Bremen,2-0,/match/schalke-04/werder-bremen/2007,2007,3,bundesliga
Bayern München,Nürnberg,0-0,/match/bayern-munchen/fc-nurnberg/2007,2007,3,bundesliga
Hannover 96,Alemannia Aachen,0-3,/match/hannover-96/alemannia-aachen/2007,2007,3,bundesliga
B. Leverkusen,Wolfsburg,1-1,/match/bayer-leverkusen/wolfsburg/2007,2007,3,bundesliga
Mönchengladbach,Arminia Bielefeld,1-0,/match/borussia-monchengla/arminia-bielefeld/2007,2007,3,bundesliga
Stuttgart,B. Dortmund,1-3,/match/stuttgart/borussia-dortmund/2007,2007,3,bundesliga
VfL Bochum,Energie Cottbus,0-1,/match/bochum/energie-cottbus/2007,2007,3,bundesliga
Mainz 05,Eintracht,1-1,/match/mainz-amat/eintracht-frankfurt/2007,2007,3,bundesliga
Hamburger SV,Hertha BSC,1-1,/match/hamburger-sv/hertha-bsc/2007,2007,3,bundesliga
Wolfsburg,Hannover 96,1-2,/match/wolfsburg/hannover-96/2007,2007,4,bundesliga
Alemannia Aachen,Mönchengladbach,4-2,/match/alemannia-aachen/borussia-monchengla/2007,2007,4,bundesliga
Arminia Bielefeld,Bayern München,2-1,/match/arminia-bielefeld/bayern-munchen/2007,2007,4,bundesliga
B. Dortmund,Hamburger SV,1-0,/match/borussia-dortmund/hamburger-sv/2007,2007,4,bundesliga
Energie Cottbus,Mainz 05,2-0,/match/energie-cottbus/mainz-amat/2007,2007,4,bundesliga
Nürnberg,VfL Bochum,1-1,/match/fc-nurnberg/bochum/2007,2007,4,bundesliga
Werder Bremen,Stuttgart,2-3,/match/werder-bremen/stuttgart/2007,2007,4,bundesliga
Eintracht,B. Leverkusen,3-1,/match/eintracht-frankfurt/bayer-leverkusen/2007,2007,4,bundesliga
Hertha BSC,Schalke 04,2-0,/match/hertha-bsc/schalke-04/2007,2007,4,bundesliga
Mönchengladbach,B. Dortmund,1-0,/match/borussia-monchengla/borussia-dortmund/2007,2007,5,bundesliga
Bayern München,Alemannia Aachen,2-1,/match/bayern-munchen/alemannia-aachen/2007,2007,5,bundesliga
Schalke 04,Wolfsburg,2-0,/match/schalke-04/wolfsburg/2007,2007,5,bundesliga
Mainz 05,Hertha BSC,1-1,/match/mainz-amat/hertha-bsc/2007,2007,5,bundesliga
Hamburger SV,Werder Bremen,1-1,/match/hamburger-sv/werder-bremen/2007,2007,5,bundesliga
Hannover 96,B. Leverkusen,1-1,/match/hannover-96/bayer-leverkusen/2007,2007,5,bundesliga
Stuttgart,Eintracht,1-1,/match/stuttgart/eintracht-frankfurt/2007,2007,5,bundesliga
Energie Cottbus,Nürnberg,1-1,/match/energie-cottbus/fc-nurnberg/2007,2007,5,bundesliga
VfL Bochum,Arminia Bielefeld,2-1,/match/bochum/arminia-bielefeld/2007,2007,5,bundesliga
B. Dortmund,Hannover 96,2-2,/match/borussia-dortmund/hannover-96/2007,2007,6,bundesliga
Alemannia Aachen,VfL Bochum,2-1,/match/alemannia-aachen/bochum/2007,2007,6,bundesliga
Arminia Bielefeld,Energie Cottbus,3-1,/match/arminia-bielefeld/energie-cottbus/2007,2007,6,bundesliga
Nürnberg,Mainz 05,1-1,/match/fc-nurnberg/mainz-amat/2007,2007,6,bundesliga
Eintracht,Hamburger SV,2-2,/match/eintracht-frankfurt/hamburger-sv/2007,2007,6,bundesliga
Wolfsburg,Bayern München,1-0,/match/wolfsburg/bayern-munchen/2007,2007,6,bundesliga
Werder Bremen,Mönchengladbach,3-0,/match/werder-bremen/borussia-monchengla/2007,2007,6,bundesliga
Hertha BSC,Stuttgart,2-2,/match/hertha-bsc/stuttgart/2007,2007,6,bundesliga
B. Leverkusen,Schalke 04,3-1,/match/bayer-leverkusen/schalke-04/2007,2007,6,bundesliga
Mainz 05,Alemannia Aachen,1-3,/match/mainz-amat/alemannia-aachen/2007,2007,7,bundesliga
Bayern München,Hertha BSC,4-2,/match/bayern-munchen/hertha-bsc/2007,2007,7,bundesliga
Hamburger SV,Schalke 04,1-2,/match/hamburger-sv/schalke-04/2007,2007,7,bundesliga
Hannover 96,Eintracht,1-1,/match/hannover-96/eintracht-frankfurt/2007,2007,7,bundesliga
Mönchengladbach,Wolfsburg,3-1,/match/borussia-monchengla/wolfsburg/2007,2007,7,bundesliga
