Home_Team,Away_Team,Result,Link,Season,Round,League
MSV Duisburg,B. Leverkusen,0-0,/match/msv-duisburg/bayer-leverkusen/2000,2000,1,bundesliga
Wolfsburg,1860 München,2-1,/match/wolfsburg/1860-munchen/2000,2000,1,bundesliga
Eintracht,Unterhaching,3-0,/match/eintracht-frankfurt/unterhaching/2000,2000,1,bundesliga
Bayern München,Hamburger SV,2-2,/match/bayern-munchen/hamburger-sv/2000,2000,1,bundesliga
Stuttgart,Werder Bremen,0-0,/match/stuttgart/werder-bremen/2000,2000,1,bundesliga
Schalke 04,Arminia Bielefeld,1-1,/match/schalke-04/arminia-bielefeld/2000,2000,1,bundesliga
Kaiserslautern,B. Dortmund,1-0,/match/kaiserslautern/borussia-dortmund/2000,2000,1,bundesliga
Hertha BSC,Hansa Rostock,5-2,/match/hertha-bsc/hansa-rostock/2000,2000,1,bundesliga
Ulm,SC Freiburg,1-1,/match/ulm/sc-freiburg/2000,2000,1,bundesliga
Unterhaching,MSV Duisburg,2-0,/match/unterhaching/msv-duisburg/2000,2000,2,bundesliga
Arminia Bielefeld,Hertha BSC,1-1,/match/arminia-bielefeld/hertha-bsc/2000,2000,2,bundesliga
SC Freiburg,Eintracht,2-3,/match/sc-freiburg/eintracht-frankfurt/2000,2000,2,bundesliga
1860 München,Ulm,4-1,/match/1860-munchen/ulm/2000,2000,2,bundesliga
B. Dortmund,Wolfsburg,2-1,/match/borussia-dortmund/wolfsburg/2000,2000,2,bundesliga
Werder Bremen,Schalke 04,0-1,/match/werder-bremen/schalke-04/2000,2000,2,bundesliga
Hamburger SV,Stuttgart,3-0,/match/hamburger-sv/stuttgart/2000,2000,2,bundesliga
B. Leverkusen,Bayern München,2-0,/match/bayer-leverkusen/bayern-munchen/2000,2000,2,bundesliga
Hansa Rostock,Kaiserslautern,4-2,/match/hansa-rostock/kaiserslautern/2000,2000,2,bundesliga
Schalke 04,Hamburger SV,1-3,/match/schalke-04/hamburger-sv/2000,2000,3,bundesliga
Kaiserslautern,Arminia Bielefeld,0-2,/match/kaiserslautern/arminia-bielefeld/2000,2000,3,bundesliga
