Home_Team,Away_Team,Result,Link,Season,Round,League
1860 München,Kaiserslautern,0-4,/match/1860-munchen/kaiserslautern/2002,2002,1,bundesliga
Energie Cottbus,Hamburger SV,1-0,/match/energie-cottbus/hamburger-sv/2002,2002,1,bundesliga
B. Dortmund,Nürnberg,2-0,/match/borussia-dortmund/fc-nurnberg/2002,2002,1,bundesliga
Mönchengladbach,Bayern München,1-0,/match/borussia-monchengla/bayern-munchen/2002,2002,1,bundesliga
B. Leverkusen,Wolfsburg,2-1,/match/bayer-leverkusen/wolfsburg/2002,2002,1,bundesliga
SC Freiburg,Werder Bremen,3-0,/match/sc-freiburg/werder-bremen/2002,2002,1,bundesliga
Stuttgart,Köln,0-0,/match/stuttgart/1-fc-koln/2002,2002,1,bundesliga
FC St. Pauli,Hertha BSC,0-0,/match/st-pauli/hertha-bsc/2002,2002,1,bundesliga
Schalke 04,Hansa Rostock,3-1,/match/schalke-04/hansa-rostock/2002,2002,1,bundesliga
Bayern München,Schalke 04,3-0,/match/bayern-munchen/schalke-04/2002,2002,2,bundesliga
Werder Bremen,Energie Cottbus,3-2,/match/werder-bremen/energie-cottbus/2002,2002,2,bundesliga
Köln,1860 München,2-0,/match/1-fc-koln/1860-munchen/2002,2002,2,bundesliga
Hamburger SV,Stuttgart,2-0,/match/hamburger-sv/stuttgart/2002,2002,2,bundesliga
Hertha BSC,B. Dortmund,0-2,/match/hertha-bsc/borussia-dortmund/2002,2002,2,bundesliga
Hansa Rostock,B. Leverkusen,0-3,/match/hansa-rostock/bayer-leverkusen/2002,2002,2,bundesliga
Wolfsburg,FC St. Pauli,1-1,/match/wolfsburg/st-pauli/2002,2002,2,bundesliga
Nürnberg,SC Freiburg,2-0,/match/fc-nurnberg/sc-freiburg/2002,2002,2,bundesliga
Kaiserslautern,Mönchengladbach,3-2,/match/kaiserslautern/borussia-monchengla/2002,2002,2,bundesliga
1860 München,Hamburger SV,1-1,/match/1860-munchen/hamburger-sv/2002,2002,3,bundesliga
Energie Cottbus,Nürnberg,1-0,/match/energie-cottbus/fc-nurnberg/2002,2002,3,bundesliga
B. Dortmund,Wolfsburg,4-0,/match/borussia-dortmund/wolfsburg/2002,2002,3,bundesliga
Kaiserslautern,Köln,2-1,/match/kaiserslautern/1-fc-koln/2002,2002,3,bundesliga
B. Leverkusen,Bayern München,1-1,/match/bayer-leverkusen/bayern-munchen/2002,2002,3,bundesliga
SC Freiburg,Hertha BSC,1-3,/match/sc-freiburg/hertha-bsc/2002,2002,3,bundesliga
Stuttgart,Werder Bremen,0-0,/match/stuttgart/werder-bremen/2002,2002,3,bundesliga
Mönchengladbach,Schalke 04,0-0,/match/borussia-monchengla/schalke-04/2002,2002,3,bundesliga
FC St. Pauli,Hansa Rostock,0-1,/match/st-pauli/hansa-rostock/2002,2002,3,bundesliga
Bayern München,FC St. Pauli,2-0,/match/bayern-munchen/st-pauli/2002,2002,4,bundesliga
Werder Bremen,1860 München,1-3,/match/werder-bremen/1860-munchen/2002,2002,4,bundesliga
Nürnberg,Stuttgart,2-4,/match/fc-nurnberg/stuttgart/2002,2002,4,bundesliga
Hamburger SV,Kaiserslautern,2-3,/match/hamburger-sv/kaiserslautern/2002,2002,4,bundesliga
Hansa Rostock,B. Dortmund,0-2,/match/hansa-rostock/borussia-dortmund/2002,2002,4,bundesliga
Schalke 04,B. Leverkusen,3-3,/match/schalke-04/bayer-leverkusen/2002,2002,4,bundesliga
Wolfsburg,SC Freiburg,1-1,/match/wolfsburg/sc-freiburg/2002,2002,4,bundesliga
Köln,Mönchengladbach,0-2,/match/1-fc-koln/borussia-monchengla/2002,2002,4,bundesliga
Hertha BSC,Energie Cottbus,2-3,/match/hertha-bsc/energie-cottbus/2002,2002,4,bundesliga
1860 München,Nürnberg,1-0,/match/1860-munchen/fc-nurnberg/2002,2002,5,bundesliga
Energie Cottbus,Wolfsburg,3-3,/match/energie-cottbus/wolfsburg/2002,2002,5,bundesliga
B. Dortmund,Bayern München,0-2,/match/borussia-dortmund/bayern-munchen/2002,2002,5,bundesliga
Mönchengladbach,B. Leverkusen,0-1,/match/borussia-monchengla/bayer-leverkusen/2002,2002,5,bundesliga
SC Freiburg,Hansa Rostock,1-1,/match/sc-freiburg/hansa-rostock/2002,2002,5,bundesliga
FC St. Pauli,Schalke 04,0-2,/match/st-pauli/schalke-04/2002,2002,5,bundesliga
Stuttgart,Hertha BSC,0-0,/match/stuttgart/hertha-bsc/2002,2002,5,bundesliga
Köln,Hamburger SV,2-1,/match/1-fc-koln/hamburger-sv/2002,2002,5,bundesliga
Kaiserslautern,Werder Bremen,2-1,/match/kaiserslautern/werder-bremen/2002,2002,5,bundesliga
Bayern München,SC Freiburg,1-0,/match/bayern-munchen/sc-freiburg/2002,2002,6,bundesliga
Werder Bremen,Köln,1-1,/match/werder-bremen/1-fc-koln/2002,2002,6,bundesliga
Nürnberg,Kaiserslautern,0-2,/match/fc-nurnberg/kaiserslautern/2002,2002,6,bundesliga
Hamburger SV,Mönchengladbach,3-3,/match/hamburger-sv/borussia-monchengla/2002,2002,6,bundesliga
B. Leverkusen,FC St. Pauli,3-1,/match/bayer-leverkusen/st-pauli/2002,2002,6,bundesliga
Schalke 04,B. Dortmund,1-0,/match/schalke-04/borussia-dortmund/2002,2002,6,bundesliga
Wolfsburg,Stuttgart,0-2,/match/wolfsburg/stuttgart/2002,2002,6,bundesliga
Hertha BSC,1860 München,2-1,/match/hertha-bsc/1860-munchen/2002,2002,6,bundesliga
Hansa Rostock,Energie Cottbus,0-0,/match/hansa-rostock/energie-cottbus/2002,2002,6,bundesliga
Energie Cottbus,Bayern München,0-3,/match/energie-cottbus/bayern-munchen/2002,2002,7,bundesliga
B. Dortmund,B. Leverkusen,1-1,/match/borussia-dortmund/bayer-leverkusen/2002,2002,7,bundesliga
Köln,Nürnberg,1-2,/match/1-fc-koln/fc-nurnberg/2002,2002,7,bundesliga
Hamburger SV,Werder Bremen,0-4,/match/hamburger-sv/werder-bremen/2002,2002,7,bundesliga
Kaiserslautern,Hertha BSC,4-1,/match/kaiserslautern/hertha-bsc/2002,2002,7,bundesliga
SC Freiburg,Schalke 04,2-0,/match/sc-freiburg/schalke-04/2002,2002,7,bundesliga
Stuttgart,Hansa Rostock,2-1,/match/stuttgart/hansa-rostock/2002,2002,7,bundesliga
1860 München,Wolfsburg,2-1,/match/1860-munchen/wolfsburg/2002,2002,7,bundesliga
Mönchengladbach,FC St. Pauli,2-2,/match/borussia-monchengla/st-pauli/2002,2002,7,bundesliga
Werder Bremen,Mönchengladbach,1-0,/match/werder-bremen/borussia-monchengla/2002,2002,8,bundesliga
Nürnberg,Hamburger SV,0-0,/match/fc-nurnberg/hamburger-sv/2002,2002,8,bundesliga
Hertha BSC,Köln,3-0,/match/hertha-bsc/1-fc-koln/2002,2002,8,bundesliga
Hansa Rostock,1860 München,2-2,/match/hansa-rostock/1860-munchen/2002,2002,8,bundesliga
Schalke 04,Energie Cottbus,2-0,/match/schalke-04/energie-cottbus/2002,2002,8,bundesliga
FC St. Pauli,B. Dortmund,1-2,/match/st-pauli/borussia-dortmund/2002,2002,8,bundesliga
Wolfsburg,Kaiserslautern,2-0,/match/wolfsburg/kaiserslautern/2002,2002,8,bundesliga
Bayern München,Stuttgart,4-0,/match/bayern-munchen/stuttgart/2002,2002,8,bundesliga
B. Leverkusen,SC Freiburg,4-1,/match/bayer-leverkusen/sc-freiburg/2002,2002,8,bundesliga
1860 München,Bayern München,1-5,/match/1860-munchen/bayern-munchen/2002,2002,9,bundesliga
Energie Cottbus,B. Leverkusen,2-3,/match/energie-cottbus/bayer-leverkusen/2002,2002,9,bundesliga
Mönchengladbach,B. Dortmund,1-2,/match/borussia-monchengla/borussia-dortmund/2002,2002,9,bundesliga
Hamburger SV,Hertha BSC,4-0,/match/hamburger-sv/hertha-bsc/2002,2002,9,bundesliga
Kaiserslautern,Hansa Rostock,3-1,/match/kaiserslautern/hansa-rostock/2002,2002,9,bundesliga
SC Freiburg,FC St. Pauli,2-2,/match/sc-freiburg/st-pauli/2002,2002,9,bundesliga
Stuttgart,Schalke 04,3-0,/match/stuttgart/schalke-04/2002,2002,9,bundesliga
Werder Bremen,Nürnberg,3-0,/match/werder-bremen/fc-nurnberg/2002,2002,9,bundesliga
Köln,Wolfsburg,0-4,/match/1-fc-koln/wolfsburg/2002,2002,9,bundesliga
Bayern München,Kaiserslautern,4-1,/match/bayern-munchen/kaiserslautern/2002,2002,10,bundesliga
Nürnberg,Mönchengladbach,1-2,/match/fc-nurnberg/borussia-monchengla/2002,2002,10,bundesliga
Hertha BSC,Werder Bremen,3-1,/match/hertha-bsc/werder-bremen/2002,2002,10,bundesliga
