Home_Team,Away_Team,Result,Link,Season,Round,League
B. Dortmund,Kaiserslautern,1-1,/match/borussia-dortmund/kaiserslautern/1996,1996,1,bundesliga
Stuttgart,KFC Uerdingen 05,0-0,/match/stuttgart/kfc-uerdingen-05/1996,1996,1,bundesliga
Werder Bremen,Fortuna,1-1,/match/werder-bremen/fortuna-dusseldorf/1996,1996,1,bundesliga
Hansa Rostock,B. Leverkusen,1-2,/match/hansa-rostock/bayer-leverkusen/1996,1996,1,bundesliga
FC St. Pauli,1860 München,4-2,/match/st-pauli/1860-munchen/1996,1996,1,bundesliga
Eintracht,Karlsruher SC,2-2,/match/eintracht-frankfurt/karlsruher-sc/1996,1996,1,bundesliga
Bayern München,Hamburger SV,3-2,/match/bayern-munchen/hamburger-sv/1996,1996,1,bundesliga
Köln,Schalke 04,0-1,/match/1-fc-koln/schalke-04/1996,1996,1,bundesliga
Mönchengladbach,SC Freiburg,1-0,/match/borussia-monchengla/sc-freiburg/1996,1996,1,bundesliga
SC Freiburg,FC St. Pauli,0-2,/match/sc-freiburg/st-pauli/1996,1996,2,bundesliga
Schalke 04,Hansa Rostock,1-3,/match/schalke-04/hansa-rostock/1996,1996,2,bundesliga
Hamburger SV,Werder Bremen,3-3,/match/hamburger-sv/werder-bremen/1996,1996,2,bundesliga
Kaiserslautern,Mönchengladbach,1-3,/match/kaiserslautern/borussia-monchengla/1996,1996,2,bundesliga
Karlsruher SC,Bayern München,2-6,/match/karlsruher-sc/bayern-munchen/1996,1996,2,bundesliga
KFC Uerdingen 05,Eintracht,1-1,/match/kfc-uerdingen-05/eintracht-frankfurt/1996,1996,2,bundesliga
1860 München,Stuttgart,1-1,/match/1860-munchen/stuttgart/1996,1996,2,bundesliga
B. Leverkusen,B. Dortmund,1-1,/match/bayer-leverkusen/borussia-dortmund/1996,1996,2,bundesliga
Fortuna,Köln,1-1,/match/fortuna-dusseldorf/1-fc-koln/1996,1996,2,bundesliga
Hansa Rostock,B. Dortmund,3-2,/match/hansa-rostock/borussia-dortmund/1996,1996,3,bundesliga
Mönchengladbach,B. Leverkusen,0-0,/match/borussia-monchengla/bayer-leverkusen/1996,1996,3,bundesliga
FC St. Pauli,Kaiserslautern,1-2,/match/st-pauli/kaiserslautern/1996,1996,3,bundesliga
Werder Bremen,Karlsruher SC,1-0,/match/werder-bremen/karlsruher-sc/1996,1996,3,bundesliga
Köln,Hamburger SV,3-2,/match/1-fc-koln/hamburger-sv/1996,1996,3,bundesliga
Schalke 04,Fortuna,1-1,/match/schalke-04/fortuna-dusseldorf/1996,1996,3,bundesliga
Stuttgart,SC Freiburg,3-1,/match/stuttgart/sc-freiburg/1996,1996,3,bundesliga
Eintracht,1860 München,4-2,/match/eintracht-frankfurt/1860-munchen/1996,1996,3,bundesliga
Bayern München,KFC Uerdingen 05,2-0,/match/bayern-munchen/kfc-uerdingen-05/1996,1996,3,bundesliga
B. Dortmund,Mönchengladbach,2-1,/match/borussia-dortmund/borussia-monchengla/1996,1996,4,bundesliga
Karlsruher SC,Köln,1-0,/match/karlsruher-sc/1-fc-koln/1996,1996,4,bundesliga
Kaiserslautern,Stuttgart,1-1,/match/kaiserslautern/stuttgart/1996,1996,4,bundesliga
Fortuna,Hansa Rostock,2-2,/match/fortuna-dusseldorf/hansa-rostock/1996,1996,4,bundesliga
Hamburger SV,Schalke 04,1-1,/match/hamburger-sv/schalke-04/1996,1996,4,bundesliga
KFC Uerdingen 05,Werder Bremen,3-0,/match/kfc-uerdingen-05/werder-bremen/1996,1996,4,bundesliga
1860 München,Bayern München,0-2,/match/1860-munchen/bayern-munchen/1996,1996,4,bundesliga
SC Freiburg,Eintracht,2-0,/match/sc-freiburg/eintracht-frankfurt/1996,1996,4,bundesliga
B. Leverkusen,FC St. Pauli,1-1,/match/bayer-leverkusen/st-pauli/1996,1996,4,bundesliga
Werder Bremen,1860 München,2-0,/match/werder-bremen/1860-munchen/1996,1996,5,bundesliga
Köln,KFC Uerdingen 05,0-0,/match/1-fc-koln/kfc-uerdingen-05/1996,1996,5,bundesliga
Hansa Rostock,Mönchengladbach,2-3,/match/hansa-rostock/borussia-monchengla/1996,1996,5,bundesliga
Schalke 04,Karlsruher SC,2-1,/match/schalke-04/karlsruher-sc/1996,1996,5,bundesliga
Fortuna,Hamburger SV,2-2,/match/fortuna-dusseldorf/hamburger-sv/1996,1996,5,bundesliga
FC St. Pauli,B. Dortmund,0-3,/match/st-pauli/borussia-dortmund/1996,1996,5,bundesliga
Stuttgart,B. Leverkusen,1-4,/match/stuttgart/bayer-leverkusen/1996,1996,5,bundesliga
Eintracht,Kaiserslautern,3-1,/match/eintracht-frankfurt/kaiserslautern/1996,1996,5,bundesliga
Bayern München,SC Freiburg,2-0,/match/bayern-munchen/sc-freiburg/1996,1996,5,bundesliga
Kaiserslautern,Bayern München,2-3,/match/kaiserslautern/bayern-munchen/1996,1996,6,bundesliga
Karlsruher SC,Fortuna,3-1,/match/karlsruher-sc/fortuna-dusseldorf/1996,1996,6,bundesliga
B. Dortmund,Stuttgart,6-3,/match/borussia-dortmund/stuttgart/1996,1996,6,bundesliga
KFC Uerdingen 05,Schalke 04,1-1,/match/kfc-uerdingen-05/schalke-04/1996,1996,6,bundesliga
1860 München,Köln,2-1,/match/1860-munchen/1-fc-koln/1996,1996,6,bundesliga
SC Freiburg,Werder Bremen,0-1,/match/sc-freiburg/werder-bremen/1996,1996,6,bundesliga
B. Leverkusen,Eintracht,2-0,/match/bayer-leverkusen/eintracht-frankfurt/1996,1996,6,bundesliga
Mönchengladbach,FC St. Pauli,2-4,/match/borussia-monchengla/st-pauli/1996,1996,6,bundesliga
Hamburger SV,Hansa Rostock,1-1,/match/hamburger-sv/hansa-rostock/1996,1996,6,bundesliga
Fortuna,KFC Uerdingen 05,1-0,/match/fortuna-dusseldorf/kfc-uerdingen-05/1996,1996,7,bundesliga
Eintracht,B. Dortmund,3-4,/match/eintracht-frankfurt/borussia-dortmund/1996,1996,7,bundesliga
Hansa Rostock,FC St. Pauli,2-0,/match/hansa-rostock/st-pauli/1996,1996,7,bundesliga
Hamburger SV,Karlsruher SC,0-0,/match/hamburger-sv/karlsruher-sc/1996,1996,7,bundesliga
Stuttgart,Mönchengladbach,5-0,/match/stuttgart/borussia-monchengla/1996,1996,7,bundesliga
Bayern München,B. Leverkusen,1-0,/match/bayern-munchen/bayer-leverkusen/1996,1996,7,bundesliga
Werder Bremen,Kaiserslautern,1-1,/match/werder-bremen/kaiserslautern/1996,1996,7,bundesliga
Köln,SC Freiburg,1-1,/match/1-fc-koln/sc-freiburg/1996,1996,7,bundesliga
Schalke 04,1860 München,1-1,/match/schalke-04/1860-munchen/1996,1996,7,bundesliga
FC St. Pauli,Stuttgart,1-3,/match/st-pauli/stuttgart/1996,1996,8,bundesliga
KFC Uerdingen 05,Hamburger SV,1-1,/match/kfc-uerdingen-05/hamburger-sv/1996,1996,8,bundesliga
Kaiserslautern,Köln,1-1,/match/kaiserslautern/1-fc-koln/1996,1996,8,bundesliga
Karlsruher SC,Hansa Rostock,0-2,/match/karlsruher-sc/hansa-rostock/1996,1996,8,bundesliga
1860 München,Fortuna,2-1,/match/1860-munchen/fortuna-dusseldorf/1996,1996,8,bundesliga
SC Freiburg,Schalke 04,1-2,/match/sc-freiburg/schalke-04/1996,1996,8,bundesliga
B. Leverkusen,Werder Bremen,2-2,/match/bayer-leverkusen/werder-bremen/1996,1996,8,bundesliga
Mönchengladbach,Eintracht,4-1,/match/borussia-monchengla/eintracht-frankfurt/1996,1996,8,bundesliga
B. Dortmund,Bayern München,3-1,/match/borussia-dortmund/bayern-munchen/1996,1996,8,bundesliga
Hansa Rostock,Stuttgart,3-3,/match/hansa-rostock/stuttgart/1996,1996,9,bundesliga
Schalke 04,Kaiserslautern,1-1,/match/schalke-04/kaiserslautern/1996,1996,9,bundesliga
Fortuna,SC Freiburg,0-0,/match/fortuna-dusseldorf/sc-freiburg/1996,1996,9,bundesliga
Hamburger SV,1860 München,2-2,/match/hamburger-sv/1860-munchen/1996,1996,9,bundesliga
Karlsruher SC,KFC Uerdingen 05,2-0,/match/karlsruher-sc/kfc-uerdingen-05/1996,1996,9,bundesliga
Eintracht,FC St. Pauli,2-2,/match/eintracht-frankfurt/st-pauli/1996,1996,9,bundesliga
Bayern München,Mönchengladbach,1-2,/match/bayern-munchen/borussia-monchengla/1996,1996,9,bundesliga
Werder Bremen,B. Dortmund,2-2,/match/werder-bremen/borussia-dortmund/1996,1996,9,bundesliga
Köln,B. Leverkusen,2-2,/match/1-fc-koln/bayer-leverkusen/1996,1996,9,bundesliga
KFC Uerdingen 05,Hansa Rostock,1-1,/match/kfc-uerdingen-05/hansa-rostock/1996,1996,10,bundesliga
B. Leverkusen,Schalke 04,0-0,/match/bayer-leverkusen/schalke-04/1996,1996,10,bundesliga
Kaiserslautern,Fortuna,2-0,/match/kaiserslautern/fortuna-dusseldorf/1996,1996,10,bundesliga
B. Dortmund,Köln,3-0,/match/borussia-dortmund/1-fc-koln/1996,1996,10,bundesliga
FC St. Pauli,Bayern München,0-1,/match/st-pauli/bayern-munchen/1996,1996,10,bundesliga
Stuttgart,Eintracht,3-2,/match/stuttgart/eintracht-frankfurt/1996,1996,10,bundesliga
1860 München,Karlsruher SC,1-1,/match/1860-munchen/karlsruher-sc/1996,1996,10,bundesliga
SC Freiburg,Hamburger SV,0-3,/match/sc-freiburg/hamburger-sv/1996,1996,10,bundesliga
Mönchengladbach,Werder Bremen,1-0,/match/borussia-monchengla/werder-bremen/1996,1996,10,bundesliga
Karlsruher SC,SC Freiburg,1-1,/match/karlsruher-sc/sc-freiburg/1996,1996,11,bundesliga
Köln,Mönchengladbach,0-2,/match/1-fc-koln/borussia-monchengla/1996,1996,11,bundesliga
Hansa Rostock,Eintracht,1-1,/match/hansa-rostock/eintracht-frankfurt/1996,1996,11,bundesliga
Schalke 04,B. Dortmund,1-2,/match/schalke-04/borussia-dortmund/1996,1996,11,bundesliga
Fortuna,B. Leverkusen,1-1,/match/fortuna-dusseldorf/bayer-leverkusen/1996,1996,11,bundesliga
Hamburger SV,Kaiserslautern,1-0,/match/hamburger-sv/kaiserslautern/1996,1996,11,bundesliga
Bayern München,Stuttgart,5-3,/match/bayern-munchen/stuttgart/1996,1996,11,bundesliga
Werder Bremen,FC St. Pauli,1-1,/match/werder-bremen/st-pauli/1996,1996,11,bundesliga
KFC Uerdingen 05,1860 München,2-0,/match/kfc-uerdingen-05/1860-munchen/1996,1996,11,bundesliga
FC St. Pauli,Köln,3-3,/match/st-pauli/1-fc-koln/1996,1996,12,bundesliga
B. Leverkusen,Hamburger SV,0-1,/match/bayer-leverkusen/hamburger-sv/1996,1996,12,bundesliga
Kaiserslautern,Karlsruher SC,2-2,/match/kaiserslautern/karlsruher-sc/1996,1996,12,bundesliga
B. Dortmund,Fortuna,3-0,/match/borussia-dortmund/fortuna-dusseldorf/1996,1996,12,bundesliga
Stuttgart,Werder Bremen,1-1,/match/stuttgart/werder-bremen/1996,1996,12,bundesliga
Eintracht,Bayern München,4-1,/match/eintracht-frankfurt/bayern-munchen/1996,1996,12,bundesliga
1860 München,Hansa Rostock,1-1,/match/1860-munchen/hansa-rostock/1996,1996,12,bundesliga
SC Freiburg,KFC Uerdingen 05,1-1,/match/sc-freiburg/kfc-uerdingen-05/1996,1996,12,bundesliga
Mönchengladbach,Schalke 04,4-1,/match/borussia-monchengla/schalke-04/1996,1996,12,bundesliga
Hansa Rostock,Bayern München,0-0,/match/hansa-rostock/bayern-munchen/1996,1996,13,bundesliga
Hamburger SV,B. Dortmund,2-2,/match/hamburger-sv/borussia-dortmund/1996,1996,13,bundesliga
KFC Uerdingen 05,Kaiserslautern,1-1,/match/kfc-uerdingen-05/kaiserslautern/1996,1996,13,bundesliga
Schalke 04,FC St. Pauli,2-0,/match/schalke-04/st-pauli/1996,1996,13,bundesliga
Fortuna,Mönchengladbach,3-2,/match/fortuna-dusseldorf/borussia-monchengla/1996,1996,13,bundesliga
Karlsruher SC,B. Leverkusen,1-4,/match/karlsruher-sc/bayer-leverkusen/1996,1996,13,bundesliga
1860 München,SC Freiburg,3-0,/match/1860-munchen/sc-freiburg/1996,1996,13,bundesliga
Werder Bremen,Eintracht,1-1,/match/werder-bremen/eintracht-frankfurt/1996,1996,13,bundesliga
Köln,Stuttgart,2-2,/match/1-fc-koln/stuttgart/1996,1996,13,bundesliga
Mönchengladbach,Hamburger SV,1-2,/match/borussia-monchengla/hamburger-sv/1996,1996,14,bundesliga
FC St. Pauli,Fortuna,2-1,/match/st-pauli/fortuna-dusseldorf/1996,1996,14,bundesliga
Kaiserslautern,1860 München,0-0,/match/kaiserslautern/1860-munchen/1996,1996,14,bundesliga
B. Dortmund,Karlsruher SC,4-1,/match/borussia-dortmund/karlsruher-sc/1996,1996,14,bundesliga
Eintracht,Köln,1-0,/match/eintracht-frankfurt/1-fc-koln/1996,1996,14,bundesliga
Bayern München,Werder Bremen,2-0,/match/bayern-munchen/werder-bremen/1996,1996,14,bundesliga
SC Freiburg,Hansa Rostock,2-1,/match/sc-freiburg/hansa-rostock/1996,1996,14,bundesliga
B. Leverkusen,KFC Uerdingen 05,2-1,/match/bayer-leverkusen/kfc-uerdingen-05/1996,1996,14,bundesliga
Stuttgart,Schalke 04,2-2,/match/stuttgart/schalke-04/1996,1996,14,bundesliga
Fortuna,Stuttgart,1-2,/match/fortuna-dusseldorf/stuttgart/1996,1996,15,bundesliga
Hamburger SV,FC St. Pauli,1-0,/match/hamburger-sv/st-pauli/1996,1996,15,bundesliga
Kaiserslautern,SC Freiburg,1-2,/match/kaiserslautern/sc-freiburg/1996,1996,15,bundesliga
Schalke 04,Eintracht,2-0,/match/schalke-04/eintracht-frankfurt/1996,1996,15,bundesliga
Karlsruher SC,Mönchengladbach,4-0,/match/karlsruher-sc/borussia-monchengla/1996,1996,15,bundesliga
KFC Uerdingen 05,B. Dortmund,0-2,/match/kfc-uerdingen-05/borussia-dortmund/1996,1996,15,bundesliga
1860 München,B. Leverkusen,0-1,/match/1860-munchen/bayer-leverkusen/1996,1996,15,bundesliga
Werder Bremen,Hansa Rostock,0-2,/match/werder-bremen/hansa-rostock/1996,1996,15,bundesliga
Köln,Bayern München,0-0,/match/1-fc-koln/bayern-munchen/1996,1996,15,bundesliga
B. Dortmund,1860 München,3-1,/match/borussia-dortmund/1860-munchen/1996,1996,16,bundesliga
Werder Bremen,Köln,0-1,/match/werder-bremen/1-fc-koln/1996,1996,16,bundesliga
B. Leverkusen,SC Freiburg,0-1,/match/bayer-leverkusen/sc-freiburg/1996,1996,16,bundesliga
Hansa Rostock,Kaiserslautern,3-0,/match/hansa-rostock/kaiserslautern/1996,1996,16,bundesliga
Mönchengladbach,KFC Uerdingen 05,2-1,/match/borussia-monchengla/kfc-uerdingen-05/1996,1996,16,bundesliga
FC St. Pauli,Karlsruher SC,1-1,/match/st-pauli/karlsruher-sc/1996,1996,16,bundesliga
Stuttgart,Hamburger SV,3-0,/match/stuttgart/hamburger-sv/1996,1996,16,bundesliga
Eintracht,Fortuna,3-0,/match/eintracht-frankfurt/fortuna-dusseldorf/1996,1996,16,bundesliga
Bayern München,Schalke 04,4-0,/match/bayern-munchen/schalke-04/1996,1996,16,bundesliga
Hamburger SV,Eintracht,5-1,/match/hamburger-sv/eintracht-frankfurt/1996,1996,17,bundesliga
KFC Uerdingen 05,FC St. Pauli,2-5,/match/kfc-uerdingen-05/st-pauli/1996,1996,17,bundesliga
Kaiserslautern,B. Leverkusen,1-0,/match/kaiserslautern/bayer-leverkusen/1996,1996,17,bundesliga
Schalke 04,Werder Bremen,2-1,/match/schalke-04/werder-bremen/1996,1996,17,bundesliga
