Home_Team,Away_Team,Result,Link,Season,Round,League
Bayern München,Hertha BSC,2-2,/match/bayern-munchen/hertha-bsc/2020,2020,1,bundesliga
B. Dortmund,FC Augsburg,5-1,/match/borussia-dortmund/fc-augsburg/2020,2020,1,bundesliga
B. Leverkusen,Paderborn,3-2,/match/bayer-leverkusen/paderborn/2020,2020,1,bundesliga
Wolfsburg,Köln,2-1,/match/wolfsburg/1-fc-koln/2020,2020,1,bundesliga
Werder Bremen,Fortuna,1-3,/match/werder-bremen/fortuna-dusseldorf/2020,2020,1,bundesliga
SC Freiburg,Mainz 05,3-0,/match/sc-freiburg/mainz-amat/2020,2020,1,bundesliga
Mönchengladbach,Schalke 04,0-0,/match/borussia-monchengla/schalke-04/2020,2020,1,bundesliga
Eintracht,Hoffenheim,1-0,/match/eintracht-frankfurt/tsg-1899-hoffenheim/2020,2020,1,bundesliga
Union Berlin,RB Leipzig,0-4,/match/1-fc-union-berlin/rb-leipzig/2020,2020,1,bundesliga
Köln,B. Dortmund,1-3,/match/1-fc-koln/borussia-dortmund/2020,2020,2,bundesliga
Hoffenheim,Werder Bremen,3-2,/match/tsg-1899-hoffenheim/werder-bremen/2020,2020,2,bundesliga
Fortuna,B. Leverkusen,1-3,/match/fortuna-dusseldorf/bayer-leverkusen/2020,2020,2,bundesliga
Mainz 05,Mönchengladbach,1-3,/match/mainz-amat/borussia-monchengla/2020,2020,2,bundesliga
FC Augsburg,Union Berlin,1-1,/match/fc-augsburg/1-fc-union-berlin/2020,2020,2,bundesliga
Paderborn,SC Freiburg,1-3,/match/paderborn/sc-freiburg/2020,2020,2,bundesliga
Schalke 04,Bayern München,0-3,/match/schalke-04/bayern-munchen/2020,2020,2,bundesliga
RB Leipzig,Eintracht,2-1,/match/rb-leipzig/eintracht-frankfurt/2020,2020,2,bundesliga
Hertha BSC,Wolfsburg,0-3,/match/hertha-bsc/wolfsburg/2020,2020,2,bundesliga
Mönchengladbach,RB Leipzig,1-3,/match/borussia-monchengla/rb-leipzig/2020,2020,3,bundesliga
B. Leverkusen,Hoffenheim,0-0,/match/bayer-leverkusen/tsg-1899-hoffenheim/2020,2020,3,bundesliga
Bayern München,Mainz 05,6-1,/match/bayern-munchen/mainz-amat/2020,2020,3,bundesliga
SC Freiburg,Köln,1-2,/match/sc-freiburg/1-fc-koln/2020,2020,3,bundesliga
Schalke 04,Hertha BSC,3-0,/match/schalke-04/hertha-bsc/2020,2020,3,bundesliga
Wolfsburg,Paderborn,1-1,/match/wolfsburg/paderborn/2020,2020,3,bundesliga
Union Berlin,B. Dortmund,3-1,/match/1-fc-union-berlin/borussia-dortmund/2020,2020,3,bundesliga
Werder Bremen,FC Augsburg,3-2,/match/werder-bremen/fc-augsburg/2020,2020,3,bundesliga
Eintracht,Fortuna,2-1,/match/eintracht-frankfurt/fortuna-dusseldorf/2020,2020,3,bundesliga
Fortuna,Wolfsburg,1-1,/match/fortuna-dusseldorf/wolfsburg/2020,2020,4,bundesliga
FC Augsburg,Eintracht,2-1,/match/fc-augsburg/eintracht-frankfurt/2020,2020,4,bundesliga
B. Dortmund,B. Leverkusen,4-0,/match/borussia-dortmund/bayer-leverkusen/2020,2020,4,bundesliga
Köln,Mönchengladbach,0-1,/match/1-fc-koln/borussia-monchengla/2020,2020,4,bundesliga
Mainz 05,Hertha BSC,2-1,/match/mainz-amat/hertha-bsc/2020,2020,4,bundesliga
Union Berlin,Werder Bremen,1-2,/match/1-fc-union-berlin/werder-bremen/2020,2020,4,bundesliga
RB Leipzig,Bayern München,1-1,/match/rb-leipzig/bayern-munchen/2020,2020,4,bundesliga
Hoffenheim,SC Freiburg,0-3,/match/tsg-1899-hoffenheim/sc-freiburg/2020,2020,4,bundesliga
Paderborn,Schalke 04,1-5,/match/paderborn/schalke-04/2020,2020,4,bundesliga
Schalke 04,Mainz 05,2-1,/match/schalke-04/mainz-amat/2020,2020,5,bundesliga
B. Leverkusen,Union Berlin,2-0,/match/bayer-leverkusen/1-fc-union-berlin/2020,2020,5,bundesliga
Bayern München,Köln,4-0,/match/bayern-munchen/1-fc-koln/2020,2020,5,bundesliga
