Home_Team,Away_Team,Result,Link,Season,Round,League
Stuttgart,Schalke 04,2-2,/match/stuttgart/schalke-04/2008,2008,1,bundesliga
Bayern München,Hansa Rostock,3-0,/match/bayern-munchen/hansa-rostock/2008,2008,1,bundesliga
Eintracht,Hertha BSC,1-0,/match/eintracht-frankfurt/hertha-bsc/2008,2008,1,bundesliga
Hannover 96,Hamburger SV,0-1,/match/hannover-96/hamburger-sv/2008,2008,1,bundesliga
B. Leverkusen,Energie Cottbus,0-0,/match/bayer-leverkusen/energie-cottbus/2008,2008,1,bundesliga
VfL Bochum,Werder Bremen,2-2,/match/bochum/werder-bremen/2008,2008,1,bundesliga
Wolfsburg,Arminia Bielefeld,1-3,/match/wolfsburg/arminia-bielefeld/2008,2008,1,bundesliga
B. Dortmund,MSV Duisburg,1-3,/match/borussia-dortmund/msv-duisburg/2008,2008,1,bundesliga
Nürnberg,Karlsruher SC,0-2,/match/fc-nurnberg/karlsruher-sc/2008,2008,1,bundesliga
Karlsruher SC,Hannover 96,1-2,/match/karlsruher-sc/hannover-96/2008,2008,2,bundesliga
Arminia Bielefeld,Eintracht,2-2,/match/arminia-bielefeld/eintracht-frankfurt/2008,2008,2,bundesliga
Schalke 04,B. Dortmund,4-1,/match/schalke-04/borussia-dortmund/2008,2008,2,bundesliga
Hansa Rostock,Nürnberg,1-2,/match/hansa-rostock/fc-nurnberg/2008,2008,2,bundesliga
Hertha BSC,Stuttgart,3-1,/match/hertha-bsc/stuttgart/2008,2008,2,bundesliga
MSV Duisburg,Wolfsburg,1-3,/match/msv-duisburg/wolfsburg/2008,2008,2,bundesliga
Werder Bremen,Bayern München,0-4,/match/werder-bremen/bayern-munchen/2008,2008,2,bundesliga
Energie Cottbus,VfL Bochum,1-2,/match/energie-cottbus/bochum/2008,2008,2,bundesliga
Hamburger SV,B. Leverkusen,1-0,/match/hamburger-sv/bayer-leverkusen/2008,2008,2,bundesliga
VfL Bochum,Hamburger SV,2-1,/match/bochum/hamburger-sv/2008,2008,3,bundesliga
Bayern München,Hannover 96,3-0,/match/bayern-munchen/hannover-96/2008,2008,3,bundesliga
Arminia Bielefeld,Hertha BSC,2-0,/match/arminia-bielefeld/hertha-bsc/2008,2008,3,bundesliga
B. Dortmund,Energie Cottbus,3-0,/match/borussia-dortmund/energie-cottbus/2008,2008,3,bundesliga
Nürnberg,Werder Bremen,0-1,/match/fc-nurnberg/werder-bremen/2008,2008,3,bundesliga
B. Leverkusen,Karlsruher SC,3-0,/match/bayer-leverkusen/karlsruher-sc/2008,2008,3,bundesliga
Stuttgart,MSV Duisburg,1-0,/match/stuttgart/msv-duisburg/2008,2008,3,bundesliga
Eintracht,Hansa Rostock,1-0,/match/eintracht-frankfurt/hansa-rostock/2008,2008,3,bundesliga
Wolfsburg,Schalke 04,1-1,/match/wolfsburg/schalke-04/2008,2008,3,bundesliga
Schalke 04,B. Leverkusen,1-1,/match/schalke-04/bayer-leverkusen/2008,2008,4,bundesliga
Energie Cottbus,Nürnberg,1-1,/match/energie-cottbus/fc-nurnberg/2008,2008,4,bundesliga
Hannover 96,VfL Bochum,3-2,/match/hannover-96/bochum/2008,2008,4,bundesliga
Hansa Rostock,B. Dortmund,0-1,/match/hansa-rostock/borussia-dortmund/2008,2008,4,bundesliga
Hertha BSC,Wolfsburg,2-1,/match/hertha-bsc/wolfsburg/2008,2008,4,bundesliga
MSV Duisburg,Arminia Bielefeld,3-0,/match/msv-duisburg/arminia-bielefeld/2008,2008,4,bundesliga
Werder Bremen,Eintracht,2-1,/match/werder-bremen/eintracht-frankfurt/2008,2008,4,bundesliga
Hamburger SV,Bayern München,1-1,/match/hamburger-sv/bayern-munchen/2008,2008,4,bundesliga
Karlsruher SC,Stuttgart,1-0,/match/karlsruher-sc/stuttgart/2008,2008,4,bundesliga
B. Dortmund,Werder Bremen,3-0,/match/borussia-dortmund/werder-bremen/2008,2008,5,bundesliga
Bayern München,Schalke 04,1-1,/match/bayern-munchen/schalke-04/2008,2008,5,bundesliga
Arminia Bielefeld,Hansa Rostock,4-2,/match/arminia-bielefeld/hansa-rostock/2008,2008,5,bundesliga
Nürnberg,Hannover 96,2-2,/match/fc-nurnberg/hannover-96/2008,2008,5,bundesliga
Eintracht,Hamburger SV,2-1,/match/eintracht-frankfurt/hamburger-sv/2008,2008,5,bundesliga
B. Leverkusen,VfL Bochum,2-0,/match/bayer-leverkusen/bochum/2008,2008,5,bundesliga
Stuttgart,Energie Cottbus,3-0,/match/stuttgart/energie-cottbus/2008,2008,5,bundesliga
MSV Duisburg,Hertha BSC,1-2,/match/msv-duisburg/hertha-bsc/2008,2008,5,bundesliga
Wolfsburg,Karlsruher SC,1-2,/match/wolfsburg/karlsruher-sc/2008,2008,5,bundesliga
VfL Bochum,Eintracht,0-0,/match/bochum/eintracht-frankfurt/2008,2008,6,bundesliga
Energie Cottbus,Wolfsburg,1-2,/match/energie-cottbus/wolfsburg/2008,2008,6,bundesliga
Schalke 04,Arminia Bielefeld,3-0,/match/schalke-04/arminia-bielefeld/2008,2008,6,bundesliga
Hamburger SV,Nürnberg,1-0,/match/hamburger-sv/fc-nurnberg/2008,2008,6,bundesliga
Hansa Rostock,MSV Duisburg,2-0,/match/hansa-rostock/msv-duisburg/2008,2008,6,bundesliga
Hertha BSC,B. Dortmund,3-2,/match/hertha-bsc/borussia-dortmund/2008,2008,6,bundesliga
Werder Bremen,Stuttgart,4-1,/match/werder-bremen/stuttgart/2008,2008,6,bundesliga
Hannover 96,B. Leverkusen,0-3,/match/hannover-96/bayer-leverkusen/2008,2008,6,bundesliga
Karlsruher SC,Bayern München,1-4,/match/karlsruher-sc/bayern-munchen/2008,2008,6,bundesliga
B. Dortmund,Hamburger SV,0-3,/match/borussia-dortmund/hamburger-sv/2008,2008,7,bundesliga
Hertha BSC,Hansa Rostock,1-3,/match/hertha-bsc/hansa-rostock/2008,2008,7,bundesliga
MSV Duisburg,Schalke 04,0-2,/match/msv-duisburg/schalke-04/2008,2008,7,bundesliga
Wolfsburg,Werder Bremen,1-1,/match/wolfsburg/werder-bremen/2008,2008,7,bundesliga
Bayern München,Energie Cottbus,5-0,/match/bayern-munchen/energie-cottbus/2008,2008,7,bundesliga
Arminia Bielefeld,Hannover 96,0-2,/match/arminia-bielefeld/hannover-96/2008,2008,7,bundesliga
Nürnberg,B. Leverkusen,1-2,/match/fc-nurnberg/bayer-leverkusen/2008,2008,7,bundesliga
Eintracht,Karlsruher SC,0-1,/match/eintracht-frankfurt/karlsruher-sc/2008,2008,7,bundesliga
Stuttgart,VfL Bochum,1-0,/match/stuttgart/bochum/2008,2008,7,bundesliga
Schalke 04,Hertha BSC,1-0,/match/schalke-04/hertha-bsc/2008,2008,8,bundesliga
Hamburger SV,Wolfsburg,2-2,/match/hamburger-sv/wolfsburg/2008,2008,8,bundesliga
Hansa Rostock,Stuttgart,2-1,/match/hansa-rostock/stuttgart/2008,2008,8,bundesliga
Karlsruher SC,B. Dortmund,3-1,/match/karlsruher-sc/borussia-dortmund/2008,2008,8,bundesliga
B. Leverkusen,Bayern München,0-1,/match/bayer-leverkusen/bayern-munchen/2008,2008,8,bundesliga
VfL Bochum,Nürnberg,3-3,/match/bochum/fc-nurnberg/2008,2008,8,bundesliga
Werder Bremen,Arminia Bielefeld,8-1,/match/werder-bremen/arminia-bielefeld/2008,2008,8,bundesliga
Energie Cottbus,Eintracht,2-2,/match/energie-cottbus/eintracht-frankfurt/2008,2008,8,bundesliga
Hannover 96,MSV Duisburg,2-1,/match/hannover-96/msv-duisburg/2008,2008,8,bundesliga
B. Dortmund,VfL Bochum,2-1,/match/borussia-dortmund/bochum/2008,2008,9,bundesliga
Arminia Bielefeld,Hamburger SV,0-1,/match/arminia-bielefeld/hamburger-sv/2008,2008,9,bundesliga
Schalke 04,Karlsruher SC,0-2,/match/schalke-04/karlsruher-sc/2008,2008,9,bundesliga
Hertha BSC,Energie Cottbus,0-0,/match/hertha-bsc/energie-cottbus/2008,2008,9,bundesliga
MSV Duisburg,Werder Bremen,1-3,/match/msv-duisburg/werder-bremen/2008,2008,9,bundesliga
Stuttgart,Hannover 96,0-2,/match/stuttgart/hannover-96/2008,2008,9,bundesliga
Wolfsburg,Hansa Rostock,1-0,/match/wolfsburg/hansa-rostock/2008,2008,9,bundesliga
Bayern München,Nürnberg,3-0,/match/bayern-munchen/fc-nurnberg/2008,2008,9,bundesliga
Eintracht,B. Leverkusen,2-1,/match/eintracht-frankfurt/bayer-leverkusen/2008,2008,9,bundesliga
Energie Cottbus,MSV Duisburg,1-2,/match/energie-cottbus/msv-duisburg/2008,2008,10,bundesliga
Nürnberg,Eintracht,5-1,/match/fc-nurnberg/eintracht-frankfurt/2008,2008,10,bundesliga
Hamburger SV,Stuttgart,4-1,/match/hamburger-sv/stuttgart/2008,2008,10,bundesliga
Hansa Rostock,Schalke 04,1-1,/match/hansa-rostock/schalke-04/2008,2008,10,bundesliga
B. Leverkusen,B. Dortmund,2-2,/match/bayer-leverkusen/borussia-dortmund/2008,2008,10,bundesliga
VfL Bochum,Bayern München,1-2,/match/bochum/bayern-munchen/2008,2008,10,bundesliga
Werder Bremen,Hertha BSC,3-2,/match/werder-bremen/hertha-bsc/2008,2008,10,bundesliga
Hannover 96,Wolfsburg,2-2,/match/hannover-96/wolfsburg/2008,2008,10,bundesliga
Karlsruher SC,Arminia Bielefeld,0-0,/match/karlsruher-sc/arminia-bielefeld/2008,2008,10,bundesliga
Eintracht,Hannover 96,0-0,/match/eintracht-frankfurt/hannover-96/2008,2008,11,bundesliga
Arminia Bielefeld,Energie Cottbus,1-1,/match/arminia-bielefeld/energie-cottbus/2008,2008,11,bundesliga
Schalke 04,Werder Bremen,1-1,/match/schalke-04/werder-bremen/2008,2008,11,bundesliga
Hansa Rostock,Karlsruher SC,0-0,/match/hansa-rostock/karlsruher-sc/2008,2008,11,bundesliga
Hertha BSC,VfL Bochum,2-0,/match/hertha-bsc/bochum/2008,2008,11,bundesliga
Stuttgart,B. Leverkusen,1-0,/match/stuttgart/bayer-leverkusen/2008,2008,11,bundesliga
Wolfsburg,Nürnberg,3-1,/match/wolfsburg/fc-nurnberg/2008,2008,11,bundesliga
B. Dortmund,Bayern München,0-0,/match/borussia-dortmund/bayern-munchen/2008,2008,11,bundesliga
MSV Duisburg,Hamburger SV,0-1,/match/msv-duisburg/hamburger-sv/2008,2008,11,bundesliga
Energie Cottbus,Schalke 04,1-0,/match/energie-cottbus/schalke-04/2008,2008,12,bundesliga
Bayern München,Eintracht,0-0,/match/bayern-munchen/eintracht-frankfurt/2008,2008,12,bundesliga
Nürnberg,Stuttgart,0-1,/match/fc-nurnberg/stuttgart/2008,2008,12,bundesliga
Hamburger SV,Hertha BSC,2-1,/match/hamburger-sv/hertha-bsc/2008,2008,12,bundesliga
Hannover 96,B. Dortmund,2-1,/match/hannover-96/borussia-dortmund/2008,2008,12,bundesliga
B. Leverkusen,Arminia Bielefeld,4-0,/match/bayer-leverkusen/arminia-bielefeld/2008,2008,12,bundesliga
Werder Bremen,Hansa Rostock,1-0,/match/werder-bremen/hansa-rostock/2008,2008,12,bundesliga
Karlsruher SC,MSV Duisburg,1-0,/match/karlsruher-sc/msv-duisburg/2008,2008,12,bundesliga
VfL Bochum,Wolfsburg,5-3,/match/bochum/wolfsburg/2008,2008,12,bundesliga
MSV Duisburg,VfL Bochum,0-2,/match/msv-duisburg/bochum/2008,2008,13,bundesliga
B. Dortmund,Eintracht,1-1,/match/borussia-dortmund/eintracht-frankfurt/2008,2008,13,bundesliga
Schalke 04,Hamburger SV,1-1,/match/schalke-04/hamburger-sv/2008,2008,13,bundesliga
Hansa Rostock,Energie Cottbus,3-2,/match/hansa-rostock/energie-cottbus/2008,2008,13,bundesliga
Hertha BSC,Hannover 96,1-0,/match/hertha-bsc/hannover-96/2008,2008,13,bundesliga
Stuttgart,Bayern München,3-1,/match/stuttgart/bayern-munchen/2008,2008,13,bundesliga
Werder Bremen,Karlsruher SC,4-0,/match/werder-bremen/karlsruher-sc/2008,2008,13,bundesliga
Arminia Bielefeld,Nürnberg,3-1,/match/arminia-bielefeld/fc-nurnberg/2008,2008,13,bundesliga
Wolfsburg,B. Leverkusen,1-2,/match/wolfsburg/bayer-leverkusen/2008,2008,13,bundesliga
Karlsruher SC,Hertha BSC,2-1,/match/karlsruher-sc/hertha-bsc/2008,2008,14,bundesliga
Bayern München,Wolfsburg,2-1,/match/bayern-munchen/wolfsburg/2008,2008,14,bundesliga
Energie Cottbus,Werder Bremen,0-2,/match/energie-cottbus/werder-bremen/2008,2008,14,bundesliga
Eintracht,Stuttgart,1-4,/match/eintracht-frankfurt/stuttgart/2008,2008,14,bundesliga
Hannover 96,Schalke 04,2-3,/match/hannover-96/schalke-04/2008,2008,14,bundesliga
B. Leverkusen,MSV Duisburg,4-1,/match/bayer-leverkusen/msv-duisburg/2008,2008,14,bundesliga
VfL Bochum,Arminia Bielefeld,3-0,/match/bochum/arminia-bielefeld/2008,2008,14,bundesliga
Nürnberg,B. Dortmund,2-0,/match/fc-nurnberg/borussia-dortmund/2008,2008,14,bundesliga
Hamburger SV,Hansa Rostock,2-0,/match/hamburger-sv/hansa-rostock/2008,2008,14,bundesliga
Hansa Rostock,Hannover 96,0-3,/match/hansa-rostock/hannover-96/2008,2008,15,bundesliga
Energie Cottbus,Karlsruher SC,2-0,/match/energie-cottbus/karlsruher-sc/2008,2008,15,bundesliga
Schalke 04,VfL Bochum,1-0,/match/schalke-04/bochum/2008,2008,15,bundesliga
Hertha BSC,B. Leverkusen,0-3,/match/hertha-bsc/bayer-leverkusen/2008,2008,15,bundesliga
Stuttgart,B. Dortmund,1-2,/match/stuttgart/borussia-dortmund/2008,2008,15,bundesliga
Wolfsburg,Eintracht,2-2,/match/wolfsburg/eintracht-frankfurt/2008,2008,15,bundesliga
Werder Bremen,Hamburger SV,2-1,/match/werder-bremen/hamburger-sv/2008,2008,15,bundesliga
Arminia Bielefeld,Bayern München,0-1,/match/arminia-bielefeld/bayern-munchen/2008,2008,15,bundesliga
MSV Duisburg,Nürnberg,1-0,/match/msv-duisburg/fc-nurnberg/2008,2008,15,bundesliga
B. Dortmund,Arminia Bielefeld,6-1,/match/borussia-dortmund/arminia-bielefeld/2008,2008,16,bundesliga
Bayern München,MSV Duisburg,0-0,/match/bayern-munchen/msv-duisburg/2008,2008,16,bundesliga
Eintracht,Schalke 04,2-2,/match/eintracht-frankfurt/schalke-04/2008,2008,16,bundesliga
Hamburger SV,Energie Cottbus,0-0,/match/hamburger-sv/energie-cottbus/2008,2008,16,bundesliga
Hannover 96,Werder Bremen,4-3,/match/hannover-96/werder-bremen/2008,2008,16,bundesliga
Stuttgart,Wolfsburg,3-1,/match/stuttgart/wolfsburg/2008,2008,16,bundesliga
VfL Bochum,Karlsruher SC,2-2,/match/bochum/karlsruher-sc/2008,2008,16,bundesliga
Nürnberg,Hertha BSC,2-1,/match/fc-nurnberg/hertha-bsc/2008,2008,16,bundesliga
B. Leverkusen,Hansa Rostock,3-0,/match/bayer-leverkusen/hansa-rostock/2008,2008,16,bundesliga
Energie Cottbus,Hannover 96,5-1,/match/energie-cottbus/hannover-96/2008,2008,17,bundesliga
Arminia Bielefeld,Stuttgart,2-0,/match/arminia-bielefeld/stuttgart/2008,2008,17,bundesliga
Schalke 04,Nürnberg,2-1,/match/schalke-04/fc-nurnberg/2008,2008,17,bundesliga
