Home_Team,Away_Team,Result,Link,Season,Round,League
Bayern München,Mönchengladbach,3-0,/match/bayern-munchen/borussia-monchengla/2006,2006,1,bundesliga
Hamburger SV,Nürnberg,3-0,/match/hamburger-sv/fc-nurnberg/2006,2006,1,bundesliga
Köln,Mainz 05,1-0,/match/1-fc-koln/mainz-amat/2006,2006,1,bundesliga
MSV Duisburg,Stuttgart,1-1,/match/msv-duisburg/stuttgart/2006,2006,1,bundesliga
Wolfsburg,B. Dortmund,2-2,/match/wolfsburg/borussia-dortmund/2006,2006,1,bundesliga
Hannover 96,Hertha BSC,2-2,/match/hannover-96/hertha-bsc/2006,2006,1,bundesliga
Werder Bremen,Arminia Bielefeld,5-2,/match/werder-bremen/arminia-bielefeld/2006,2006,1,bundesliga
Schalke 04,Kaiserslautern,2-1,/match/schalke-04/kaiserslautern/2006,2006,1,bundesliga
Eintracht,B. Leverkusen,1-4,/match/eintracht-frankfurt/bayer-leverkusen/2006,2006,1,bundesliga
Hertha BSC,Eintracht,2-0,/match/hertha-bsc/eintracht-frankfurt/2006,2006,2,bundesliga
B. Leverkusen,Bayern München,2-5,/match/bayer-leverkusen/bayern-munchen/2006,2006,2,bundesliga
Mönchengladbach,Wolfsburg,1-1,/match/borussia-monchengla/wolfsburg/2006,2006,2,bundesliga
B. Dortmund,Schalke 04,1-2,/match/borussia-dortmund/schalke-04/2006,2006,2,bundesliga
Kaiserslautern,MSV Duisburg,5-3,/match/kaiserslautern/msv-duisburg/2006,2006,2,bundesliga
Arminia Bielefeld,Hamburger SV,0-2,/match/arminia-bielefeld/hamburger-sv/2006,2006,2,bundesliga
Nürnberg,Hannover 96,1-1,/match/fc-nurnberg/hannover-96/2006,2006,2,bundesliga
Stuttgart,Köln,2-3,/match/stuttgart/1-fc-koln/2006,2006,2,bundesliga
Mainz 05,Werder Bremen,0-2,/match/mainz-amat/werder-bremen/2006,2006,2,bundesliga
Hamburger SV,Hannover 96,1-1,/match/hamburger-sv/hannover-96/2006,2006,3,bundesliga
Köln,Kaiserslautern,2-3,/match/1-fc-koln/kaiserslautern/2006,2006,3,bundesliga
Schalke 04,Mönchengladbach,1-1,/match/schalke-04/borussia-monchengla/2006,2006,3,bundesliga
Wolfsburg,B. Leverkusen,2-1,/match/wolfsburg/bayer-leverkusen/2006,2006,3,bundesliga
Bayern München,Hertha BSC,3-0,/match/bayern-munchen/hertha-bsc/2006,2006,3,bundesliga
Eintracht,Nürnberg,1-0,/match/eintracht-frankfurt/fc-nurnberg/2006,2006,3,bundesliga
Werder Bremen,Stuttgart,1-1,/match/werder-bremen/stuttgart/2006,2006,3,bundesliga
MSV Duisburg,B. Dortmund,1-1,/match/msv-duisburg/borussia-dortmund/2006,2006,3,bundesliga
Arminia Bielefeld,Mainz 05,2-0,/match/arminia-bielefeld/mainz-amat/2006,2006,3,bundesliga
B. Leverkusen,Schalke 04,1-1,/match/bayer-leverkusen/schalke-04/2006,2006,4,bundesliga
Mönchengladbach,MSV Duisburg,2-1,/match/borussia-monchengla/msv-duisburg/2006,2006,4,bundesliga
Kaiserslautern,Werder Bremen,1-5,/match/kaiserslautern/werder-bremen/2006,2006,4,bundesliga
Stuttgart,Arminia Bielefeld,1-1,/match/stuttgart/arminia-bielefeld/2006,2006,4,bundesliga
Mainz 05,Hamburger SV,1-3,/match/mainz-amat/hamburger-sv/2006,2006,4,bundesliga
Hannover 96,Eintracht,2-0,/match/hannover-96/eintracht-frankfurt/2006,2006,4,bundesliga
Nürnberg,Bayern München,1-2,/match/fc-nurnberg/bayern-munchen/2006,2006,4,bundesliga
Hertha BSC,Wolfsburg,3-0,/match/hertha-bsc/wolfsburg/2006,2006,4,bundesliga
B. Dortmund,Köln,2-1,/match/borussia-dortmund/1-fc-koln/2006,2006,4,bundesliga
Hamburger SV,Eintracht,1-1,/match/hamburger-sv/eintracht-frankfurt/2006,2006,5,bundesliga
Köln,Mönchengladbach,2-1,/match/1-fc-koln/borussia-monchengla/2006,2006,5,bundesliga
Wolfsburg,Nürnberg,1-1,/match/wolfsburg/fc-nurnberg/2006,2006,5,bundesliga
Bayern München,Hannover 96,1-0,/match/bayern-munchen/hannover-96/2006,2006,5,bundesliga
Mainz 05,Stuttgart,1-2,/match/mainz-amat/stuttgart/2006,2006,5,bundesliga
Arminia Bielefeld,Kaiserslautern,0-0,/match/arminia-bielefeld/kaiserslautern/2006,2006,5,bundesliga
Werder Bremen,B. Dortmund,3-2,/match/werder-bremen/borussia-dortmund/2006,2006,5,bundesliga
MSV Duisburg,B. Leverkusen,1-3,/match/msv-duisburg/bayer-leverkusen/2006,2006,5,bundesliga
Schalke 04,Hertha BSC,0-0,/match/schalke-04/hertha-bsc/2006,2006,5,bundesliga
Mönchengladbach,Werder Bremen,2-1,/match/borussia-monchengla/werder-bremen/2006,2006,6,bundesliga
B. Dortmund,Arminia Bielefeld,2-0,/match/borussia-dortmund/arminia-bielefeld/2006,2006,6,bundesliga
Eintracht,Bayern München,0-1,/match/eintracht-frankfurt/bayern-munchen/2006,2006,6,bundesliga
Hannover 96,Wolfsburg,2-4,/match/hannover-96/wolfsburg/2006,2006,6,bundesliga
Hertha BSC,MSV Duisburg,3-2,/match/hertha-bsc/msv-duisburg/2006,2006,6,bundesliga
B. Leverkusen,Köln,2-1,/match/bayer-leverkusen/1-fc-koln/2006,2006,6,bundesliga
Kaiserslautern,Mainz 05,0-2,/match/kaiserslautern/mainz-amat/2006,2006,6,bundesliga
Stuttgart,Hamburger SV,1-2,/match/stuttgart/hamburger-sv/2006,2006,6,bundesliga
Nürnberg,Schalke 04,1-1,/match/fc-nurnberg/schalke-04/2006,2006,6,bundesliga
Hamburger SV,Bayern München,2-0,/match/hamburger-sv/bayern-munchen/2006,2006,7,bundesliga
MSV Duisburg,Nürnberg,1-0,/match/msv-duisburg/fc-nurnberg/2006,2006,7,bundesliga
Schalke 04,Hannover 96,2-0,/match/schalke-04/hannover-96/2006,2006,7,bundesliga
Wolfsburg,Eintracht,1-0,/match/wolfsburg/eintracht-frankfurt/2006,2006,7,bundesliga
Mainz 05,B. Dortmund,1-1,/match/mainz-amat/borussia-dortmund/2006,2006,7,bundesliga
