1,Hellas Verona,3,1,0,0,3,1,20,1995,1,serie_b
2,Ascoli,3,1,0,0,2,0,20,1995,1,serie_b
3,Salernitana,3,1,0,0,2,0,20,1995,1,serie_b
4,Venezia,3,1,0,0,1,0,20,1995,1,serie_b
5,Fidelis Andria,1,0,1,0,1,1,20,1995,1,serie_b
6,Pescara,1,0,1,0,1,1,20,1995,1,serie_b
7,Perugia,1,0,1,0,1,1,20,1995,1,serie_b
8,Palermo FC,1,0,1,0,1,1,20,1995,1,serie_b
9,Piacenza,1,0,1,0,1,1,20,1995,1,serie_b
10,Udinese,1,0,1,0,1,1,20,1995,1,serie_b
11,Chievo,1,0,1,0,1,1,20,1995,1,serie_b
12,Atalanta,1,0,1,0,1,1,20,1995,1,serie_b
13,Acireale,1,0,1,0,0,0,20,1995,1,serie_b
14,Lecce,1,0,1,0,0,0,20,1995,1,serie_b
15,Como,1,0,1,0,0,0,20,1995,1,serie_b
16,Vicenza ,1,0,1,0,0,0,20,1995,1,serie_b
17,Cosenza Calcio,0,0,0,1,0,1,20,1995,1,serie_b
18,Cesena,0,0,0,1,1,3,20,1995,1,serie_b
19,Ancona,0,0,0,1,0,2,20,1995,1,serie_b
20,Lucchese Libertas,0,0,0,1,0,2,20,1995,1,serie_b
1,Hellas Verona,6,2,0,0,4,1,20,1995,2,serie_b
2,Vicenza ,4,1,1,0,2,0,20,1995,2,serie_b
3,Acireale,4,1,1,0,2,0,20,1995,2,serie_b
4,Udinese,4,1,1,0,2,1,20,1995,2,serie_b
5,Atalanta,4,1,1,0,2,1,20,1995,2,serie_b
6,Como,4,1,1,0,1,0,20,1995,2,serie_b
7,Ancona,3,1,0,1,3,2,20,1995,2,serie_b
8,Ascoli,3,1,0,1,2,1,20,1995,2,serie_b
9,Salernitana,3,1,0,1,2,2,20,1995,2,serie_b
10,Venezia,3,1,0,1,1,1,20,1995,2,serie_b
11,Fidelis Andria,2,0,2,0,2,2,20,1995,2,serie_b
12,Perugia,2,0,2,0,2,2,20,1995,2,serie_b
13,Piacenza,2,0,2,0,1,1,20,1995,2,serie_b
14,Palermo FC,1,0,1,1,1,2,20,1995,2,serie_b
15,Chievo,1,0,1,1,1,2,20,1995,2,serie_b
16,Cosenza Calcio,1,0,1,1,0,1,20,1995,2,serie_b
