1,Bolton Wanderers,3,1,0,0,4,0,20,2012,1,premier_league
2,Man. City,3,1,0,0,4,0,20,2012,1,premier_league
3,Tottenham Hotspur,3,1,0,0,2,0,20,2012,1,premier_league
4,Wolves,3,1,0,0,2,1,20,2012,1,premier_league
5,Man. Utd,3,1,0,0,2,1,20,2012,1,premier_league
6,Norwich City,1,0,1,0,1,1,20,2012,1,premier_league
7,Sunderland,1,0,1,0,1,1,20,2012,1,premier_league
8,Wigan Athletic,1,0,1,0,1,1,20,2012,1,premier_league
9,Liverpool,1,0,1,0,1,1,20,2012,1,premier_league
10,Stoke City,1,0,1,0,0,0,20,2012,1,premier_league
11,Aston Villa,1,0,1,0,0,0,20,2012,1,premier_league
12,Fulham,1,0,1,0,0,0,20,2012,1,premier_league
13,Chelsea,1,0,1,0,0,0,20,2012,1,premier_league
14,Newcastle,1,0,1,0,0,0,20,2012,1,premier_league
15,Arsenal,1,0,1,0,0,0,20,2012,1,premier_league
16,Blackburn Rovers,0,0,0,1,1,2,20,2012,1,premier_league
17,West Bromwich Alb.,0,0,0,1,1,2,20,2012,1,premier_league
18,Everton,0,0,0,1,0,2,20,2012,1,premier_league
19,Swansea City,0,0,0,1,0,4,20,2012,1,premier_league
20,Queens Park Range.,0,0,0,1,0,4,20,2012,1,premier_league
1,Man. City,6,2,0,0,7,2,20,2012,2,premier_league
2,Man. Utd,6,2,0,0,5,1,20,2012,2,premier_league
3,Wolves,6,2,0,0,4,1,20,2012,2,premier_league
4,Aston Villa,4,1,1,0,3,1,20,2012,2,premier_league
5,Liverpool,4,1,1,0,3,1,20,2012,2,premier_league
6,Chelsea,4,1,1,0,2,1,20,2012,2,premier_league
7,Newcastle,4,1,1,0,1,0,20,2012,2,premier_league
8,Bolton Wanderers,3,1,0,1,6,3,20,2012,2,premier_league
9,Tottenham Hotspur,3,1,0,1,2,3,20,2012,2,premier_league
10,Queens Park Range.,3,1,0,1,1,4,20,2012,2,premier_league
11,Norwich City,2,0,2,0,2,2,20,2012,2,premier_league
12,Wigan Athletic,2,0,2,0,1,1,20,2012,2,premier_league
13,Stoke City,2,0,2,0,1,1,20,2012,2,premier_league
14,Sunderland,1,0,1,1,1,2,20,2012,2,premier_league
15,Arsenal,1,0,1,1,0,2,20,2012,2,premier_league
16,Fulham,1,0,1,1,0,2,20,2012,2,premier_league
17,Swansea City,1,0,1,1,0,4,20,2012,2,premier_league
18,West Bromwich Alb.,0,0,0,2,2,4,20,2012,2,premier_league
19,Blackburn Rovers,0,0,0,2,2,5,20,2012,2,premier_league
20,Everton,0,0,0,2,0,3,20,2012,2,premier_league
1,Man. Utd,9,3,0,0,13,3,20,2012,3,premier_league
2,Man. City,9,3,0,0,12,3,20,2012,3,premier_league
3,Liverpool,7,2,1,0,6,2,20,2012,3,premier_league
4,Chelsea,7,2,1,0,5,2,20,2012,3,premier_league
5,Wolves,7,2,1,0,4,1,20,2012,3,premier_league
6,Newcastle,7,2,1,0,3,1,20,2012,3,premier_league
