1,Inter,3,1,0,0,3,0,20,2013,1,serie_a
2,Napoli,3,1,0,0,3,0,20,2013,1,serie_a
3,Juventus,3,1,0,0,2,0,20,2013,1,serie_a
4,Chievo,3,1,0,0,2,0,20,2013,1,serie_a
5,Genoa,3,1,0,0,2,0,20,2013,1,serie_a
6,Fiorentina,3,1,0,0,2,1,20,2013,1,serie_a
7,Lazio,3,1,0,0,1,0,20,2013,1,serie_a
8,Sampdoria,2,1,0,0,1,0,20,2013,1,serie_a
9,Catania,1,0,1,0,2,2,20,2013,1,serie_a
10,Roma,1,0,1,0,2,2,20,2013,1,serie_a
11,Torino,0,0,1,0,0,0,20,2013,1,serie_a
12,Siena,0,0,1,0,0,0,20,2013,1,serie_a
13,Udinese,0,0,0,1,1,2,20,2013,1,serie_a
14,Milan,0,0,0,1,0,1,20,2013,1,serie_a
15,Atalanta,0,0,0,1,0,1,20,2013,1,serie_a
16,Bologna,0,0,0,1,0,2,20,2013,1,serie_a
17,Cagliari,0,0,0,1,0,2,20,2013,1,serie_a
18,Parma,0,0,0,1,0,2,20,2013,1,serie_a
19,Pescara,0,0,0,1,0,3,20,2013,1,serie_a
20,Palermo FC,0,0,0,1,0,3,20,2013,1,serie_a
1,Juventus,6,2,0,0,6,1,20,2013,2,serie_a
2,Napoli,6,2,0,0,5,1,20,2013,2,serie_a
3,Lazio,6,2,0,0,4,0,20,2013,2,serie_a
4,Sampdoria,5,2,0,0,3,1,20,2013,2,serie_a
5,Roma,4,1,1,0,5,3,20,2013,2,serie_a
6,Catania,4,1,1,0,5,4,20,2013,2,serie_a
7,Torino,3,1,1,0,3,0,20,2013,2,serie_a
8,Inter,3,1,0,1,4,3,20,2013,2,serie_a
9,Genoa,3,1,0,1,4,3,20,2013,2,serie_a
10,Milan,3,1,0,1,3,2,20,2013,2,serie_a
11,Fiorentina,3,1,0,1,3,3,20,2013,2,serie_a
12,Chievo,3,1,0,1,2,2,20,2013,2,serie_a
13,Parma,3,1,0,1,2,2,20,2013,2,serie_a
14,Cagliari,1,0,1,1,1,3,20,2013,2,serie_a
15,Atalanta,0,0,1,1,1,2,20,2013,2,serie_a
16,Siena,0,0,1,1,1,2,20,2013,2,serie_a
17,Udinese,0,0,0,2,2,6,20,2013,2,serie_a
18,Bologna,0,0,0,2,1,5,20,2013,2,serie_a
19,Palermo FC,0,0,0,2,0,6,20,2013,2,serie_a
20,Pescara,0,0,0,2,0,6,20,2013,2,serie_a
1,Juventus,9,3,0,0,9,2,20,2013,3,serie_a
2,Napoli,9,3,0,0,8,2,20,2013,3,serie_a
3,Lazio,9,3,0,0,7,1,20,2013,3,serie_a
4,Sampdoria,8,3,0,0,6,3,20,2013,3,serie_a
5,Inter,6,2,0,1,6,3,20,2013,3,serie_a
6,Fiorentina,6,2,0,1,5,3,20,2013,3,serie_a
7,Roma,4,1,1,1,7,6,20,2013,3,serie_a
8,Catania,4,1,1,1,5,6,20,2013,3,serie_a
9,Torino,3,1,1,1,3,2,20,2013,3,serie_a
