1,Juventus,3,1,0,0,3,0,20,2018,1,serie_a
2,Inter,3,1,0,0,3,0,20,2018,1,serie_a
3,Napoli,3,1,0,0,3,1,20,2018,1,serie_a
4,Milan,3,1,0,0,3,0,20,2018,1,serie_a
5,Sampdoria,3,1,0,0,2,1,20,2018,1,serie_a
6,Roma,3,1,0,0,1,0,20,2018,1,serie_a
7,Chievo,3,1,0,0,2,1,20,2018,1,serie_a
8,Lazio,1,0,1,0,0,0,20,2018,1,serie_a
9,Torino,1,0,1,0,1,1,20,2018,1,serie_a
10,Bologna,1,0,1,0,1,1,20,2018,1,serie_a
11,SPAL,1,0,1,0,0,0,20,2018,1,serie_a
12,Genoa,1,0,1,0,0,0,20,2018,1,serie_a
13,Sassuolo,1,0,1,0,0,0,20,2018,1,serie_a
14,Cagliari,0,0,0,1,0,3,20,2018,1,serie_a
15,Fiorentina,0,0,0,1,0,3,20,2018,1,serie_a
16,Atalanta,0,0,0,1,0,1,20,2018,1,serie_a
17,Udinese,0,0,0,1,1,2,20,2018,1,serie_a
18,Crotone,0,0,0,1,0,3,20,2018,1,serie_a
19,Hellas Verona,0,0,0,1,1,3,20,2018,1,serie_a
20,Benevento,0,0,0,1,1,2,20,2018,1,serie_a
1,Juventus,6,2,0,0,7,2,20,2018,2,serie_a
2,Napoli,6,2,0,0,6,2,20,2018,2,serie_a
3,Inter,6,2,0,0,6,1,20,2018,2,serie_a
4,Sampdoria,6,2,0,0,4,2,20,2018,2,serie_a
5,Milan,6,2,0,0,5,1,20,2018,2,serie_a
6,Torino,4,1,1,0,4,1,20,2018,2,serie_a
7,Lazio,4,1,1,0,2,1,20,2018,2,serie_a
8,SPAL,4,1,1,0,3,2,20,2018,2,serie_a
9,Bologna,4,1,1,0,2,1,20,2018,2,serie_a
10,Roma,3,1,0,1,2,3,20,2018,2,serie_a
11,Chievo,3,1,0,1,3,3,20,2018,2,serie_a
12,Genoa,1,0,1,1,2,4,20,2018,2,serie_a
13,Crotone,1,0,1,1,0,3,20,2018,2,serie_a
14,Sassuolo,1,0,1,1,0,3,20,2018,2,serie_a
15,Hellas Verona,1,0,1,1,1,3,20,2018,2,serie_a
16,Cagliari,0,0,0,2,1,5,20,2018,2,serie_a
17,Fiorentina,0,0,0,2,1,5,20,2018,2,serie_a
18,Atalanta,0,0,0,2,1,4,20,2018,2,serie_a
19,Udinese,0,0,0,2,3,5,20,2018,2,serie_a
20,Benevento,0,0,0,2,1,3,20,2018,2,serie_a
1,Juventus,9,3,0,0,10,2,20,2018,3,serie_a
2,Napoli,9,3,0,0,9,2,20,2018,3,serie_a
3,Inter,9,3,0,0,8,1,20,2018,3,serie_a
4,Lazio,7,2,1,0,6,2,20,2018,3,serie_a
5,Torino,7,2,1,0,5,1,20,2018,3,serie_a
6,Sampdoria,7,2,1,0,5,3,20,2018,3,serie_a
7,Milan,6,2,0,1,6,5,20,2018,3,serie_a
8,Roma,4,1,1,1,3,4,20,2018,3,serie_a
9,Bologna,4,1,1,1,2,4,20,2018,3,serie_a
10,SPAL,4,1,1,1,3,4,20,2018,3,serie_a
11,Cagliari,3,1,0,2,2,5,20,2018,3,serie_a
12,Fiorentina,3,1,0,2,6,5,20,2018,3,serie_a
13,Chievo,3,1,0,2,3,6,20,2018,3,serie_a
14,Atalanta,3,1,0,2,3,5,20,2018,3,serie_a
15,Udinese,3,1,0,2,4,5,20,2018,3,serie_a
16,Genoa,1,0,1,2,2,5,20,2018,3,serie_a
17,Crotone,1,0,1,2,0,4,20,2018,3,serie_a
18,Sassuolo,1,0,1,2,1,5,20,2018,3,serie_a
19,Hellas Verona,1,0,1,2,1,8,20,2018,3,serie_a
20,Benevento,0,0,0,3,1,4,20,2018,3,serie_a
1,Juventus,12,4,0,0,13,3,20,2018,4,serie_a
2,Napoli,12,4,0,0,15,2,20,2018,4,serie_a
3,Inter,12,4,0,0,10,1,20,2018,4,serie_a
4,Lazio,10,3,1,0,9,4,20,2018,4,serie_a
5,Milan,9,3,0,1,8,6,20,2018,4,serie_a
6,Torino,8,2,2,0,7,3,20,2018,4,serie_a
7,Sampdoria,8,2,2,0,7,5,20,2018,4,serie_a
8,Roma,7,2,1,1,6,4,20,2018,4,serie_a
9,Fiorentina,6,2,0,2,8,6,20,2018,4,serie_a
10,Cagliari,6,2,0,2,4,5,20,2018,4,serie_a
11,Atalanta,4,1,1,2,4,6,20,2018,4,serie_a
12,Chievo,4,1,1,2,4,7,20,2018,4,serie_a
13,SPAL,4,1,1,2,3,6,20,2018,4,serie_a
14,Bologna,4,1,1,2,3,6,20,2018,4,serie_a
15,Udinese,3,1,0,3,5,7,20,2018,4,serie_a
16,Genoa,1,0,1,3,4,8,20,2018,4,serie_a
17,Crotone,1,0,1,3,0,6,20,2018,4,serie_a
18,Sassuolo,1,0,1,3,2,8,20,2018,4,serie_a
19,Hellas Verona,1,0,1,3,1,11,20,2018,4,serie_a
20,Benevento,0,0,0,4,1,10,20,2018,4,serie_a
1,Napoli,15,5,0,0,19,3,20,2018,5,serie_a
2,Juventus,15,5,0,0,14,3,20,2018,5,serie_a
3,Inter,13,4,1,0,11,2,20,2018,5,serie_a
4,Milan,12,4,0,1,10,6,20,2018,5,serie_a
5,Torino,11,3,2,0,10,5,20,2018,5,serie_a
6,Roma,10,3,1,1,10,4,20,2018,5,serie_a
7,Lazio,10,3,1,1,10,8,20,2018,5,serie_a
8,Sampdoria,9,2,3,0,7,5,20,2018,5,serie_a
9,Atalanta,7,2,1,2,9,7,20,2018,5,serie_a
10,Fiorentina,6,2,0,3,8,7,20,2018,5,serie_a
11,Cagliari,6,2,0,3,4,6,20,2018,5,serie_a
12,Chievo,5,1,2,2,5,8,20,2018,5,serie_a
13,Bologna,5,1,2,2,4,7,20,2018,5,serie_a
14,Sassuolo,4,1,1,3,3,8,20,2018,5,serie_a
15,SPAL,4,1,1,3,3,8,20,2018,5,serie_a
16,Udinese,3,1,0,4,7,10,20,2018,5,serie_a
17,Genoa,2,0,2,3,5,9,20,2018,5,serie_a
18,Hellas Verona,2,0,2,3,1,11,20,2018,5,serie_a
