Home_Team,Away_Team,Result,Link,Season,Round,League
Vitesse,Groningen,0-4,/match/vitesse/fc-groningen/2009,2009,1,eredivisie
Utrecht,PSV,1-5,/match/fc-utrecht/psv/2009,2009,1,eredivisie
Willem II,Ajax,2-1,/match/willem-ii/ajax/2009,2009,1,eredivisie
Roda JC,Twente 1965,1-1,/match/roda-jc/fc-twente-1965/2009,2009,1,eredivisie
NEC Nijmegen,De Graafschap,2-0,/match/nec/graafschap/2009,2009,1,eredivisie
Heracles,Feyenoord,3-1,/match/heracles/feyenoord/2009,2009,1,eredivisie
FC Volendam,Heerenveen,2-3,/match/fc-volendam/heerenveen/2009,2009,1,eredivisie
Sparta Rotterdam,ADO Den Haag,2-5,/match/sparta-rotterdam/ado-den-haag/2009,2009,1,eredivisie
AZ Alkmaar,NAC Breda,1-2,/match/az/nac-breda/2009,2009,1,eredivisie
Heerenveen,Heracles,2-2,/match/heerenveen/heracles/2009,2009,2,eredivisie
PSV,Sparta Rotterdam,1-0,/match/psv/sparta-rotterdam/2009,2009,2,eredivisie
Twente 1965,NEC Nijmegen,1-1,/match/fc-twente-1965/nec/2009,2009,2,eredivisie
ADO Den Haag,AZ Alkmaar,3-0,/match/ado-den-haag/az/2009,2009,2,eredivisie
Feyenoord,FC Volendam,5-0,/match/feyenoord/fc-volendam/2009,2009,2,eredivisie
De Graafschap,Vitesse,1-0,/match/graafschap/vitesse/2009,2009,2,eredivisie
Groningen,Utrecht,2-0,/match/fc-groningen/fc-utrecht/2009,2009,2,eredivisie
NAC Breda,Willem II,1-3,/match/nac-breda/willem-ii/2009,2009,2,eredivisie
Ajax,Roda JC,1-0,/match/ajax/roda-jc/2009,2009,2,eredivisie
Utrecht,Willem II,1-0,/match/fc-utrecht/willem-ii/2009,2009,3,eredivisie
Vitesse,Sparta Rotterdam,1-1,/match/vitesse/sparta-rotterdam/2009,2009,3,eredivisie
Heracles,Groningen,1-1,/match/heracles/fc-groningen/2009,2009,3,eredivisie
AZ Alkmaar,PSV,1-0,/match/az/psv/2009,2009,3,eredivisie
Feyenoord,Ajax,2-2,/match/feyenoord/ajax/2009,2009,3,eredivisie
De Graafschap,ADO Den Haag,2-0,/match/graafschap/ado-den-haag/2009,2009,3,eredivisie
Heerenveen,NEC Nijmegen,2-1,/match/heerenveen/nec/2009,2009,3,eredivisie
FC Volendam,Twente 1965,1-2,/match/fc-volendam/fc-twente-1965/2009,2009,3,eredivisie
Roda JC,NAC Breda,0-3,/match/roda-jc/nac-breda/2009,2009,3,eredivisie
NAC Breda,Heerenveen,4-2,/match/nac-breda/heerenveen/2009,2009,4,eredivisie
Twente 1965,De Graafschap,3-0,/match/fc-twente-1965/graafschap/2009,2009,4,eredivisie
PSV,FC Volendam,1-0,/match/psv/fc-volendam/2009,2009,4,eredivisie
Willem II,AZ Alkmaar,2-5,/match/willem-ii/az/2009,2009,4,eredivisie
ADO Den Haag,Utrecht,0-0,/match/ado-den-haag/fc-utrecht/2009,2009,4,eredivisie
Ajax,Vitesse,3-0,/match/ajax/vitesse/2009,2009,4,eredivisie
Sparta Rotterdam,Roda JC,2-2,/match/sparta-rotterdam/roda-jc/2009,2009,4,eredivisie
NEC Nijmegen,Heracles,1-1,/match/nec/heracles/2009,2009,4,eredivisie
Groningen,Feyenoord,3-1,/match/fc-groningen/feyenoord/2009,2009,4,eredivisie
AZ Alkmaar,Sparta Rotterdam,6-0,/match/az/sparta-rotterdam/2009,2009,5,eredivisie
Vitesse,Willem II,2-2,/match/vitesse/willem-ii/2009,2009,5,eredivisie
PSV,De Graafschap,3-0,/match/psv/graafschap/2009,2009,5,eredivisie
Heracles,Roda JC,2-0,/match/heracles/roda-jc/2009,2009,5,eredivisie
Groningen,ADO Den Haag,3-0,/match/fc-groningen/ado-den-haag/2009,2009,5,eredivisie
Feyenoord,NEC Nijmegen,0-2,/match/feyenoord/nec/2009,2009,5,eredivisie
FC Volendam,NAC Breda,2-4,/match/fc-volendam/nac-breda/2009,2009,5,eredivisie
Utrecht,Twente 1965,3-0,/match/fc-utrecht/fc-twente-1965/2009,2009,5,eredivisie
Heerenveen,Ajax,5-2,/match/heerenveen/ajax/2009,2009,5,eredivisie
ADO Den Haag,FC Volendam,2-0,/match/ado-den-haag/fc-volendam/2009,2009,6,eredivisie
Twente 1965,Heracles,2-0,/match/fc-twente-1965/heracles/2009,2009,6,eredivisie
NAC Breda,PSV,2-1,/match/nac-breda/psv/2009,2009,6,eredivisie
Roda JC,Heerenveen,2-2,/match/roda-jc/heerenveen/2009,2009,6,eredivisie
Ajax,Groningen,1-0,/match/ajax/fc-groningen/2009,2009,6,eredivisie
NEC Nijmegen,Vitesse,3-1,/match/nec/vitesse/2009,2009,6,eredivisie
Sparta Rotterdam,Utrecht,1-0,/match/sparta-rotterdam/fc-utrecht/2009,2009,6,eredivisie
Willem II,Feyenoord,1-0,/match/willem-ii/feyenoord/2009,2009,6,eredivisie
De Graafschap,AZ Alkmaar,0-2,/match/graafschap/az/2009,2009,6,eredivisie
Heracles,ADO Den Haag,3-1,/match/heracles/ado-den-haag/2009,2009,7,eredivisie
AZ Alkmaar,FC Volendam,3-0,/match/az/fc-volendam/2009,2009,7,eredivisie
Willem II,De Graafschap,1-1,/match/willem-ii/graafschap/2009,2009,7,eredivisie
Groningen,Sparta Rotterdam,3-0,/match/fc-groningen/sparta-rotterdam/2009,2009,7,eredivisie
PSV,Roda JC,2-3,/match/psv/roda-jc/2009,2009,7,eredivisie
Utrecht,NAC Breda,0-0,/match/fc-utrecht/nac-breda/2009,2009,7,eredivisie
Vitesse,Twente 1965,0-2,/match/vitesse/fc-twente-1965/2009,2009,7,eredivisie
Ajax,NEC Nijmegen,2-0,/match/ajax/nec/2009,2009,7,eredivisie
Feyenoord,Heerenveen,2-2,/match/feyenoord/heerenveen/2009,2009,7,eredivisie
FC Volendam,Willem II,2-2,/match/fc-volendam/willem-ii/2009,2009,8,eredivisie
Roda JC,AZ Alkmaar,0-2,/match/roda-jc/az/2009,2009,8,eredivisie
ADO Den Haag,PSV,0-2,/match/ado-den-haag/psv/2009,2009,8,eredivisie
NAC Breda,Twente 1965,0-1,/match/nac-breda/fc-twente-1965/2009,2009,8,eredivisie
Sparta Rotterdam,Feyenoord,2-1,/match/sparta-rotterdam/feyenoord/2009,2009,8,eredivisie
Heerenveen,Vitesse,0-2,/match/heerenveen/vitesse/2009,2009,8,eredivisie
NEC Nijmegen,Groningen,2-2,/match/nec/fc-groningen/2009,2009,8,eredivisie
Heracles,Ajax,1-3,/match/heracles/ajax/2009,2009,8,eredivisie
De Graafschap,Utrecht,0-2,/match/graafschap/fc-utrecht/2009,2009,8,eredivisie
Twente 1965,Ajax,0-2,/match/fc-twente-1965/ajax/2009,2009,9,eredivisie
PSV,Willem II,2-0,/match/psv/willem-ii/2009,2009,9,eredivisie
NAC Breda,Groningen,1-0,/match/nac-breda/fc-groningen/2009,2009,9,eredivisie
Heerenveen,AZ Alkmaar,3-3,/match/heerenveen/az/2009,2009,9,eredivisie
Roda JC,Feyenoord,0-4,/match/roda-jc/feyenoord/2009,2009,9,eredivisie
Vitesse,ADO Den Haag,3-1,/match/vitesse/ado-den-haag/2009,2009,9,eredivisie
FC Volendam,De Graafschap,3-1,/match/fc-volendam/graafschap/2009,2009,9,eredivisie
Sparta Rotterdam,NEC Nijmegen,0-2,/match/sparta-rotterdam/nec/2009,2009,9,eredivisie
Utrecht,Heracles,2-0,/match/fc-utrecht/heracles/2009,2009,9,eredivisie
De Graafschap,NAC Breda,0-2,/match/graafschap/nac-breda/2009,2009,10,eredivisie
NEC Nijmegen,PSV,1-0,/match/nec/psv/2009,2009,10,eredivisie
Heracles,Vitesse,0-0,/match/heracles/vitesse/2009,2009,10,eredivisie
Willem II,Roda JC,2-1,/match/willem-ii/roda-jc/2009,2009,10,eredivisie
AZ Alkmaar,Twente 1965,3-0,/match/az/fc-twente-1965/2009,2009,10,eredivisie
Groningen,FC Volendam,5-0,/match/fc-groningen/fc-volendam/2009,2009,10,eredivisie
Feyenoord,Utrecht,5-2,/match/feyenoord/fc-utrecht/2009,2009,10,eredivisie
Ajax,Sparta Rotterdam,5-2,/match/ajax/sparta-rotterdam/2009,2009,10,eredivisie
