Home_Team,Away_Team,Result,Link,Season,Round,League
Heerenveen,Twente 1965,1-0,/match/heerenveen/fc-twente-1965/1999,1999,1,eredivisie
Fortuna Sittard,Feyenoord,1-2,/match/fortuna-sittard/feyenoord/1999,1999,1,eredivisie
Cambuur,PSV,1-1,/match/sc-cambuur-leeuwarden/psv/1999,1999,1,eredivisie
Vitesse,Roda JC,1-0,/match/vitesse/roda-jc/1999,1999,1,eredivisie
MVV Maastricht,De Graafschap,1-2,/match/mvv/graafschap/1999,1999,1,eredivisie
RKC Waalwijk,NEC Nijmegen,0-1,/match/rkc-waalwijk/nec/1999,1999,1,eredivisie
AZ Alkmaar,Sparta Rotterdam,2-0,/match/az/sparta-rotterdam/1999,1999,1,eredivisie
NAC Breda,Utrecht,2-4,/match/nac-breda/fc-utrecht/1999,1999,1,eredivisie
Ajax,Willem II,2-0,/match/ajax/willem-ii/1999,1999,1,eredivisie
Roda JC,Ajax,0-2,/match/roda-jc/ajax/1999,1999,2,eredivisie
PSV,Heerenveen,1-2,/match/psv/heerenveen/1999,1999,2,eredivisie
Willem II,Fortuna Sittard,1-0,/match/willem-ii/fortuna-sittard/1999,1999,2,eredivisie
AZ Alkmaar,Vitesse,0-0,/match/az/vitesse/1999,1999,2,eredivisie
Feyenoord,MVV Maastricht,3-1,/match/feyenoord/mvv/1999,1999,2,eredivisie
Utrecht,Cambuur,3-0,/match/fc-utrecht/sc-cambuur-leeuwarden/1999,1999,2,eredivisie
Twente 1965,Sparta Rotterdam,1-0,/match/fc-twente-1965/sparta-rotterdam/1999,1999,2,eredivisie
NEC Nijmegen,NAC Breda,1-1,/match/nec/nac-breda/1999,1999,2,eredivisie
De Graafschap,RKC Waalwijk,2-2,/match/graafschap/rkc-waalwijk/1999,1999,2,eredivisie
Sparta Rotterdam,Roda JC,1-1,/match/sparta-rotterdam/roda-jc/1999,1999,3,eredivisie
Feyenoord,De Graafschap,5-0,/match/feyenoord/graafschap/1999,1999,3,eredivisie
RKC Waalwijk,PSV,3-4,/match/rkc-waalwijk/psv/1999,1999,3,eredivisie
Heerenveen,Willem II,2-2,/match/heerenveen/willem-ii/1999,1999,3,eredivisie
Ajax,AZ Alkmaar,5-1,/match/ajax/az/1999,1999,3,eredivisie
MVV Maastricht,Utrecht,1-4,/match/mvv/fc-utrecht/1999,1999,3,eredivisie
Cambuur,NEC Nijmegen,2-2,/match/sc-cambuur-leeuwarden/nec/1999,1999,3,eredivisie
Fortuna Sittard,Vitesse,0-2,/match/fortuna-sittard/vitesse/1999,1999,3,eredivisie
NAC Breda,Twente 1965,1-1,/match/nac-breda/fc-twente-1965/1999,1999,3,eredivisie
Heerenveen,Feyenoord,0-1,/match/heerenveen/feyenoord/1999,1999,4,eredivisie
Willem II,Sparta Rotterdam,3-2,/match/willem-ii/sparta-rotterdam/1999,1999,4,eredivisie
Vitesse,Cambuur,4-2,/match/vitesse/sc-cambuur-leeuwarden/1999,1999,4,eredivisie
Roda JC,NAC Breda,3-1,/match/roda-jc/nac-breda/1999,1999,4,eredivisie
Fortuna Sittard,AZ Alkmaar,2-2,/match/fortuna-sittard/az/1999,1999,4,eredivisie
PSV,MVV Maastricht,2-0,/match/psv/mvv/1999,1999,4,eredivisie
De Graafschap,NEC Nijmegen,2-1,/match/graafschap/nec/1999,1999,4,eredivisie
Twente 1965,RKC Waalwijk,1-0,/match/fc-twente-1965/rkc-waalwijk/1999,1999,4,eredivisie
Utrecht,Ajax,2-2,/match/fc-utrecht/ajax/1999,1999,4,eredivisie
NEC Nijmegen,Roda JC,3-1,/match/nec/roda-jc/1999,1999,5,eredivisie
Cambuur,Twente 1965,0-2,/match/sc-cambuur-leeuwarden/fc-twente-1965/1999,1999,5,eredivisie
MVV Maastricht,Vitesse,4-2,/match/mvv/vitesse/1999,1999,5,eredivisie
AZ Alkmaar,Willem II,1-1,/match/az/willem-ii/1999,1999,5,eredivisie
RKC Waalwijk,Heerenveen,0-4,/match/rkc-waalwijk/heerenveen/1999,1999,5,eredivisie
Sparta Rotterdam,NAC Breda,0-2,/match/sparta-rotterdam/nac-breda/1999,1999,5,eredivisie
Utrecht,Fortuna Sittard,1-1,/match/fc-utrecht/fortuna-sittard/1999,1999,5,eredivisie
Ajax,De Graafschap,1-1,/match/ajax/graafschap/1999,1999,5,eredivisie
PSV,Feyenoord,1-2,/match/psv/feyenoord/1999,1999,5,eredivisie
Vitesse,RKC Waalwijk,2-0,/match/vitesse/rkc-waalwijk/1999,1999,6,eredivisie
