Home_Team,Away_Team,Result,Link,Season,Round,League
PEC Zwolle,Heerenveen,2-3,/match/fc-zwolle/heerenveen/2019,2019,1,eredivisie
Willem II,VVV Venlo,0-1,/match/willem-ii/vvv/2019,2019,1,eredivisie
Ajax,Heracles,1-1,/match/ajax/heracles/2019,2019,1,eredivisie
PSV,Utrecht,4-0,/match/psv/fc-utrecht/2019,2019,1,eredivisie
Excelsior,Fortuna Sittard,1-1,/match/excelsior/fortuna-sittard/2019,2019,1,eredivisie
ADO Den Haag,Emmen,1-2,/match/ado-den-haag/emmen/2019,2019,1,eredivisie
De Graafschap,Feyenoord,2-0,/match/graafschap/feyenoord/2019,2019,1,eredivisie
Vitesse,Groningen,5-1,/match/vitesse/fc-groningen/2019,2019,1,eredivisie
AZ Alkmaar,NAC Breda,5-0,/match/az/nac-breda/2019,2019,1,eredivisie
Groningen,Willem II,0-1,/match/fc-groningen/willem-ii/2019,2019,2,eredivisie
NAC Breda,De Graafschap,3-0,/match/nac-breda/graafschap/2019,2019,2,eredivisie
VVV Venlo,Ajax,0-1,/match/vvv/ajax/2019,2019,2,eredivisie
Fortuna Sittard,PSV,1-2,/match/fortuna-sittard/psv/2019,2019,2,eredivisie
Heracles,ADO Den Haag,4-2,/match/heracles/ado-den-haag/2019,2019,2,eredivisie
Utrecht,PEC Zwolle,2-0,/match/fc-utrecht/fc-zwolle/2019,2019,2,eredivisie
Feyenoord,Excelsior,3-0,/match/feyenoord/excelsior/2019,2019,2,eredivisie
Emmen,AZ Alkmaar,1-4,/match/emmen/az/2019,2019,2,eredivisie
Heerenveen,Vitesse,1-1,/match/heerenveen/vitesse/2019,2019,2,eredivisie
ADO Den Haag,Fortuna Sittard,3-1,/match/ado-den-haag/fortuna-sittard/2019,2019,3,eredivisie
Ajax,Emmen,5-0,/match/ajax/emmen/2019,2019,3,eredivisie
De Graafschap,Groningen,0-1,/match/graafschap/fc-groningen/2019,2019,3,eredivisie
NAC Breda,Excelsior,0-2,/match/nac-breda/excelsior/2019,2019,3,eredivisie
PEC Zwolle,PSV,1-2,/match/fc-zwolle/psv/2019,2019,3,eredivisie
Willem II,Heracles,5-0,/match/willem-ii/heracles/2019,2019,3,eredivisie
Heerenveen,Feyenoord,3-5,/match/heerenveen/feyenoord/2019,2019,3,eredivisie
Utrecht,VVV Venlo,1-1,/match/fc-utrecht/vvv/2019,2019,3,eredivisie
