Home_Team,Away_Team,Result,Link,Season,Round,League
Roda JC,Vitesse,2-3,/match/roda-jc/vitesse/2005,2005,1,eredivisie
NAC Breda,Utrecht,3-2,/match/nac-breda/fc-utrecht/2005,2005,1,eredivisie
RBC Roosendaal,PSV,2-5,/match/rbc/psv/2005,2005,1,eredivisie
AZ Alkmaar,Heerenveen,1-1,/match/az/heerenveen/2005,2005,1,eredivisie
NEC Nijmegen,Willem II,2-0,/match/nec/willem-ii/2005,2005,1,eredivisie
Twente 1965,Ajax,2-3,/match/fc-twente-1965/ajax/2005,2005,1,eredivisie
Groningen,RKC Waalwijk,0-0,/match/fc-groningen/rkc-waalwijk/2005,2005,1,eredivisie
Feyenoord,De Graafschap,6-1,/match/feyenoord/graafschap/2005,2005,1,eredivisie
Den Bosch,ADO Den Haag,1-0,/match/fc-den-bosch/ado-den-haag/2005,2005,1,eredivisie
Vitesse,Groningen,1-0,/match/vitesse/fc-groningen/2005,2005,2,eredivisie
ADO Den Haag,NEC Nijmegen,1-2,/match/ado-den-haag/nec/2005,2005,2,eredivisie
Heerenveen,Roda JC,3-4,/match/heerenveen/roda-jc/2005,2005,2,eredivisie
PSV,AZ Alkmaar,5-1,/match/psv/az/2005,2005,2,eredivisie
RKC Waalwijk,Twente 1965,1-0,/match/rkc-waalwijk/fc-twente-1965/2005,2005,2,eredivisie
Willem II,Feyenoord,0-4,/match/willem-ii/feyenoord/2005,2005,2,eredivisie
Utrecht,RBC Roosendaal,5-1,/match/fc-utrecht/rbc/2005,2005,2,eredivisie
De Graafschap,Den Bosch,1-1,/match/graafschap/fc-den-bosch/2005,2005,2,eredivisie
Ajax,NAC Breda,6-2,/match/ajax/nac-breda/2005,2005,2,eredivisie
Den Bosch,Willem II,1-2,/match/fc-den-bosch/willem-ii/2005,2005,3,eredivisie
NAC Breda,PSV,2-2,/match/nac-breda/psv/2005,2005,3,eredivisie
Roda JC,De Graafschap,2-1,/match/roda-jc/graafschap/2005,2005,3,eredivisie
