Home_Team,Away_Team,Result,Link,Season,Round,League
NEC Nijmegen,PEC Zwolle,1-1,/match/nec/fc-zwolle/2017,2017,1,eredivisie
ADO Den Haag,Go Ahead Eagles,3-0,/match/ado-den-haag/go-ahead-eagles/2017,2017,1,eredivisie
Utrecht,PSV,1-2,/match/fc-utrecht/psv/2017,2017,1,eredivisie
Twente 1965,Excelsior,1-2,/match/fc-twente-1965/excelsior/2017,2017,1,eredivisie
Willem II,Vitesse,1-4,/match/willem-ii/vitesse/2017,2017,1,eredivisie
Groningen,Feyenoord,0-5,/match/fc-groningen/feyenoord/2017,2017,1,eredivisie
AZ Alkmaar,Heerenveen,2-2,/match/az/heerenveen/2017,2017,1,eredivisie
Sparta Rotterdam,Ajax,1-3,/match/sparta-rotterdam/ajax/2017,2017,1,eredivisie
Roda JC,Heracles,1-1,/match/roda-jc/heracles/2017,2017,1,eredivisie
Heerenveen,Utrecht,2-2,/match/heerenveen/fc-utrecht/2017,2017,2,eredivisie
Excelsior,Groningen,2-0,/match/excelsior/fc-groningen/2017,2017,2,eredivisie
Ajax,Roda JC,2-2,/match/ajax/roda-jc/2017,2017,2,eredivisie
Vitesse,ADO Den Haag,1-2,/match/vitesse/ado-den-haag/2017,2017,2,eredivisie
PEC Zwolle,Sparta Rotterdam,0-3,/match/fc-zwolle/sparta-rotterdam/2017,2017,2,eredivisie
Heracles,Willem II,3-1,/match/heracles/willem-ii/2017,2017,2,eredivisie
Go Ahead Eagles,NEC Nijmegen,2-2,/match/go-ahead-eagles/nec/2017,2017,2,eredivisie
Feyenoord,Twente 1965,2-0,/match/feyenoord/fc-twente-1965/2017,2017,2,eredivisie
PSV,AZ Alkmaar,1-0,/match/psv/az/2017,2017,2,eredivisie
Excelsior,ADO Den Haag,1-2,/match/excelsior/ado-den-haag/2017,2017,3,eredivisie
Roda JC,Vitesse,0-1,/match/roda-jc/vitesse/2017,2017,3,eredivisie
Ajax,Willem II,1-2,/match/ajax/willem-ii/2017,2017,3,eredivisie
PEC Zwolle,PSV,0-4,/match/fc-zwolle/psv/2017,2017,3,eredivisie
NEC Nijmegen,Heerenveen,2-1,/match/nec/heerenveen/2017,2017,3,eredivisie
Groningen,Twente 1965,3-4,/match/fc-groningen/fc-twente-1965/2017,2017,3,eredivisie
Sparta Rotterdam,Go Ahead Eagles,1-0,/match/sparta-rotterdam/go-ahead-eagles/2017,2017,3,eredivisie
Utrecht,AZ Alkmaar,1-2,/match/fc-utrecht/az/2017,2017,3,eredivisie
Heracles,Feyenoord,0-1,/match/heracles/feyenoord/2017,2017,3,eredivisie
Vitesse,Utrecht,1-1,/match/vitesse/fc-utrecht/2017,2017,4,eredivisie
Willem II,Roda JC,0-0,/match/willem-ii/roda-jc/2017,2017,4,eredivisie
